Time(s),COMMAND,RES,%CPU,%MEM
8.2,ksoftirqd/1,0,14.3,0.0
8.3,Suricata-Main,45960,45.0,2.3
8.3,top,3696,25.0,0.2
8.3,ksoftirqd/1,0,15.0,0.0
8.4,Suricata-Main,45960,50.0,2.3
8.4,top,3688,20.0,0.2
8.4,ksoftirqd/1,0,10.0,0.0
8.5,Suricata-Main,45960,63.2,2.3
8.5,top,3748,15.8,0.2
8.5,ksoftirqd/1,0,10.5,0.0
8.6,Suricata-Main,45960,65.2,2.3
8.6,top,3812,17.4,0.2
8.6,ksoftirqd/1,0,8.7,0.0
8.7,Suricata-Main,45960,76.2,2.3
8.7,top,3780,23.8,0.2
8.7,ksoftirqd/1,0,14.3,0.0
8.8,Suricata-Main,45960,72.7,2.3
8.8,top,3752,22.7,0.2
8.8,ksoftirqd/1,0,9.1,0.0
8.9,Suricata-Main,45960,85.7,2.3
8.9,awk,3064,23.8,0.2
8.9,top,3636,19.0,0.2
9.0,Suricata-Main,45960,80.0,2.3
9.0,top,3796,20.0,0.2
9.0,ksoftirqd/1,0,5.0,0.0
9.1,Suricata-Main,45960,85.0,2.3
9.1,top,3680,25.0,0.2
9.1,ksoftirqd/1,0,10.0,0.0
9.2,Suricata-Main,45960,63.0,2.3
9.2,ksoftirqd/1,0,14.8,0.0
9.2,top,3696,14.8,0.2
9.3,Suricata-Main,45960,100.0,2.3
9.3,top,3736,20.0,0.2
9.3,ksoftirqd/1,0,10.0,0.0
9.4,Suricata-Main,45960,85.0,2.3
9.4,top,3716,20.0,0.2
9.4,ksoftirqd/1,0,10.0,0.0
9.5,Suricata-Main,45960,68.2,2.3
9.5,top,3764,18.2,0.2
9.5,awk,3124,18.2,0.2
9.6,Suricata-Main,45960,61.9,2.3
9.6,top,3720,14.3,0.2
9.6,ksoftirqd/1,0,9.5,0.0
9.7,Suricata-Main,45960,80.0,2.3
9.7,top,3756,20.0,0.2
9.7,ksoftirqd/1,0,5.0,0.0
9.8,Suricata-Main,45960,42.9,2.3
9.8,top,3620,19.0,0.2
9.8,ksoftirqd/1,0,14.3,0.0
9.9,Suricata-Main,45960,100.0,2.3
9.9,top,3768,33.3,0.2
9.9,ksoftirqd/1,0,14.3,0.0
10.0,Suricata-Main,45960,84.2,2.3
10.0,top,3768,21.1,0.2
10.0,ksoftirqd/1,0,10.5,0.0
10.1,Suricata-Main,45960,66.7,2.3
10.1,snapd,28640,16.7,1.4
10.1,top,3768,16.7,0.2
10.2,Suricata-Main,45960,96.0,2.3
10.2,top,3752,44.0,0.2
10.2,ksoftirqd/1,0,8.0,0.0
10.3,Suricata-Main,45960,73.9,2.3
10.3,top,3752,26.1,0.2
10.3,ksoftirqd/1,0,17.4,0.0
10.4,Suricata-Main,45960,76.2,2.3
10.4,top,3628,19.0,0.2
10.4,ksoftirqd/1,0,9.5,0.0
10.5,Suricata-Main,45960,60.0,2.3
10.5,top,3752,20.0,0.2
10.5,ksoftirqd/1,0,5.0,0.0
10.6,Suricata-Main,45960,70.0,2.3
10.6,top,3700,15.0,0.2
10.6,ksoftirqd/1,0,5.0,0.0
10.7,Suricata-Main,45960,72.7,2.3
10.7,top,3744,13.6,0.2
10.7,ksoftirqd/1,0,9.1,0.0
10.8,Suricata-Main,45960,59.1,2.3
10.8,top,3780,13.6,0.2
10.8,ksoftirqd/1,0,4.5,0.0
10.9,Suricata-Main,45960,75.0,2.3
10.9,top,3796,10.0,0.2
10.9,ksoftirqd/1,0,5.0,0.0
11.0,Suricata-Main,45960,85.0,2.3
11.0,top,3784,15.0,0.2
11.0,ksoftirqd/1,0,10.0,0.0
11.1,Suricata-Main,45960,73.7,2.3
11.1,top,3788,26.3,0.2
11.1,ksoftirqd/1,0,10.5,0.0
11.2,Suricata-Main,45960,72.7,2.3
11.2,top,3736,18.2,0.2
11.2,ksoftirqd/1,0,4.5,0.0
11.3,Suricata-Main,45960,68.2,2.3
11.3,top,3804,18.2,0.2
11.3,ksoftirqd/1,0,9.1,0.0
11.4,Suricata-Main,45960,61.9,2.3
11.4,top,3720,9.5,0.2
11.4,ksoftirqd/1,0,4.8,0.0
11.5,Suricata-Main,45960,50.0,2.3
11.5,top,3748,20.0,0.2
11.5,ksoftirqd/1,0,10.0,0.0
11.6,Suricata-Main,45960,100.0,2.3
11.6,top,3768,36.8,0.2
11.6,ksoftirqd/1,0,5.3,0.0
11.7,Suricata-Main,45960,77.3,2.3
11.7,top,3636,22.7,0.2
11.7,ksoftirqd/1,0,9.1,0.0
11.8,Suricata-Main,45960,81.8,2.3
11.8,top,3740,22.7,0.2
11.8,ksoftirqd/1,0,13.6,0.0
11.9,Suricata-Main,45960,75.0,2.3
11.9,top,3708,20.0,0.2
11.9,ksoftirqd/1,0,5.0,0.0
12.0,Suricata-Main,45960,85.7,2.3
12.0,top,3780,19.0,0.2
12.0,ksoftirqd/1,0,4.8,0.0
12.1,Suricata-Main,45960,80.0,2.3
12.1,top,3696,25.0,0.2
12.1,ksoftirqd/1,0,5.0,0.0
12.2,Suricata-Main,45960,85.7,2.3
12.2,top,3608,33.3,0.2
12.2,ksoftirqd/1,0,9.5,0.0
12.3,Suricata-Main,45960,68.2,2.3
12.3,ksoftirqd/1,0,9.1,0.0
12.3,top,3768,9.1,0.2
12.4,Suricata-Main,45960,80.0,2.3
12.4,top,3800,25.0,0.2
12.4,ksoftirqd/1,0,10.0,0.0
12.5,Suricata-Main,45960,76.2,2.3
12.5,top,3796,19.0,0.2
12.5,ksoftirqd/1,0,4.8,0.0
12.6,Suricata-Main,45960,81.0,2.3
12.6,top,3628,19.0,0.2
12.6,ksoftirqd/1,0,4.8,0.0
12.7,Suricata-Main,45960,86.4,2.3
12.7,top,3680,27.3,0.2
12.7,ksoftirqd/1,0,9.1,0.0
12.8,Suricata-Main,45960,65.0,2.3
12.8,top,3808,15.0,0.2
12.8,ksoftirqd/1,0,5.0,0.0
12.9,Suricata-Main,45960,47.6,2.3
12.9,ksoftirqd/1,0,14.3,0.0
12.9,top,3872,14.3,0.2
13.0,Suricata-Main,45960,75.0,2.3
13.0,top,3612,20.0,0.2
13.0,awk,3116,20.0,0.2
13.1,Suricata-Main,45960,76.2,2.3
13.1,ksoftirqd/1,0,14.3,0.0
13.1,top,3756,14.3,0.2
13.2,Suricata-Main,45960,85.0,2.3
13.2,top,3736,20.0,0.2
13.2,ksoftirqd/1,0,10.0,0.0
13.3,Suricata-Main,45960,85.7,2.3
13.3,top,3756,19.0,0.2
13.3,ksoftirqd/1,0,9.5,0.0
13.4,Suricata-Main,45960,70.0,2.3
13.4,top,3632,15.0,0.2
13.4,ksoftirqd/1,0,10.0,0.0
13.5,Suricata-Main,45960,81.8,2.3
13.5,top,3744,27.3,0.2
13.5,ksoftirqd/1,0,9.1,0.0
13.6,Suricata-Main,45960,55.0,2.3
13.6,top,3804,15.0,0.2
13.6,ksoftirqd/1,0,10.0,0.0
13.7,Suricata-Main,45960,61.9,2.3
13.7,top,3868,19.0,0.2
13.7,ksoftirqd/1,0,14.3,0.0
13.8,Suricata-Main,45960,47.4,2.3
13.8,top,3704,15.8,0.2
13.8,ksoftirqd/1,0,10.5,0.0
13.9,Suricata-Main,45960,50.0,2.3
13.9,top,3764,20.0,0.2
13.9,ksoftirqd/1,0,10.0,0.0
14.0,Suricata-Main,45960,55.0,2.3
14.0,top,3784,20.0,0.2
14.0,ksoftirqd/1,0,15.0,0.0
14.1,Suricata-Main,45960,71.4,2.3
14.1,top,3792,23.8,0.2
14.1,ksoftirqd/1,0,4.8,0.0
14.2,Suricata-Main,45960,81.0,2.3
14.2,snapd,28640,47.6,1.4
14.2,top,3676,23.8,0.2
14.3,Suricata-Main,45960,80.0,2.3
14.3,top,3760,15.0,0.2
14.3,ksoftirqd/1,0,10.0,0.0
14.4,Suricata-Main,45960,68.2,2.3
14.4,top,3752,13.6,0.2
14.4,ksoftirqd/1,0,9.1,0.0
14.5,Suricata-Main,45960,55.6,2.3
14.5,top,3756,25.9,0.2
14.5,ksoftirqd/1,0,7.4,0.0
14.6,Suricata-Main,45960,76.2,2.3
14.6,awk,3068,23.8,0.2
14.6,top,3676,19.0,0.2
14.7,Suricata-Main,45960,75.0,2.3
14.7,top,3780,20.0,0.2
14.7,ksoftirqd/1,0,10.0,0.0
14.8,Suricata-Main,45960,65.4,2.3
14.8,top,3772,15.4,0.2
14.8,ksoftirqd/1,0,7.7,0.0
14.9,Suricata-Main,45960,72.7,2.3
14.9,top,3812,18.2,0.2
14.9,ksoftirqd/1,0,9.1,0.0
15.0,Suricata-Main,45960,50.0,2.3
15.0,ksoftirqd/1,0,15.0,0.0
15.0,top,3748,15.0,0.2
15.1,Suricata-Main,45960,60.0,2.3
15.1,ksoftirqd/1,0,15.0,0.0
15.1,top,3676,15.0,0.2
15.2,Suricata-Main,45960,55.0,2.3
15.2,top,3804,20.0,0.2
15.2,ksoftirqd/1,0,15.0,0.0
15.3,Suricata-Main,45960,45.0,2.3
15.3,top,3760,20.0,0.2
15.3,ksoftirqd/1,0,10.0,0.0
15.4,Suricata-Main,45960,50.0,2.3
15.4,top,3760,20.0,0.2
15.4,ksoftirqd/1,0,15.0,0.0
15.5,Suricata-Main,45960,45.0,2.3
15.5,ksoftirqd/1,0,15.0,0.0
15.5,top,3744,15.0,0.2
15.6,Suricata-Main,45960,50.0,2.3
15.6,top,3768,20.0,0.2
15.6,ksoftirqd/1,0,15.0,0.0
15.7,Suricata-Main,45960,55.0,2.3
15.7,top,3872,20.0,0.2
15.7,ksoftirqd/1,0,15.0,0.0
15.8,Suricata-Main,45960,47.4,2.3
15.8,ksoftirqd/1,0,15.8,0.0
15.8,top,3808,15.8,0.2
15.9,Suricata-Main,45960,60.0,2.3
15.9,top,3780,25.0,0.2
15.9,ksoftirqd/1,0,15.0,0.0
16.0,Suricata-Main,45960,52.6,2.3
16.0,top,3796,15.8,0.2
16.0,ksoftirqd/1,0,10.5,0.0
16.1,Suricata-Main,45960,60.0,2.3
16.1,top,3708,12.0,0.2
16.1,ksoftirqd/1,0,8.0,0.0
16.2,Suricata-Main,45960,72.7,2.3
16.2,top,3752,18.2,0.2
16.2,ksoftirqd/1,0,9.1,0.0
16.3,Suricata-Main,45960,76.2,2.3
16.3,top,3624,19.0,0.2
16.3,ksoftirqd/1,0,9.5,0.0
16.4,Suricata-Main,45960,80.0,2.3
16.4,top,3580,20.0,0.2
16.4,ksoftirqd/1,0,5.0,0.0
16.5,Suricata-Main,45960,75.0,2.3
16.5,top,3680,20.0,0.2
16.5,ksoftirqd/0,0,5.0,0.0
16.6,Suricata-Main,45960,70.0,2.3
16.6,top,3780,20.0,0.2
16.6,ksoftirqd/1,0,5.0,0.0
16.7,Suricata-Main,45960,71.4,2.3
16.7,top,3784,9.5,0.2
16.7,ksoftirqd/1,0,4.8,0.0
16.8,Suricata-Main,45960,70.0,2.3
16.8,awk,3172,25.0,0.2
16.8,top,3736,20.0,0.2
16.9,Suricata-Main,45960,71.4,2.3
16.9,top,3736,19.0,0.2
16.9,awk,3116,19.0,0.2
17.0,Suricata-Main,45960,57.9,2.3
17.0,top,3800,15.8,0.2
17.0,ksoftirqd/1,0,10.5,0.0
17.1,Suricata-Main,45960,60.0,2.3
17.1,top,3632,15.0,0.2
17.1,ksoftirqd/1,0,10.0,0.0
17.2,Suricata-Main,45960,70.0,2.3
17.2,top,3780,20.0,0.2
17.2,ksoftirqd/1,0,10.0,0.0
17.3,Suricata-Main,45960,71.4,2.3
17.3,top,3868,19.0,0.2
17.3,ksoftirqd/1,0,9.5,0.0
17.4,Suricata-Main,45960,75.0,2.3
17.4,top,3768,15.0,0.2
17.4,ksoftirqd/1,0,10.0,0.0
17.5,Suricata-Main,45960,61.9,2.3
17.5,top,3808,23.8,0.2
17.5,awk,3108,14.3,0.2
17.6,Suricata-Main,45960,72.2,2.3
17.6,top,3608,16.7,0.2
17.6,ksoftirqd/1,0,5.6,0.0
17.7,Suricata-Main,45960,47.4,2.3
17.7,ksoftirqd/1,0,10.5,0.0
17.7,top,3744,10.5,0.2
17.8,Suricata-Main,45960,55.0,2.3
17.8,ksoftirqd/1,0,20.0,0.0
17.8,top,3796,20.0,0.2
17.9,Suricata-Main,45960,55.0,2.3
17.9,top,3636,25.0,0.2
17.9,ksoftirqd/1,0,10.0,0.0
18.0,Suricata-Main,45960,52.6,2.3
18.0,top,3768,15.8,0.2
18.0,ksoftirqd/1,0,10.5,0.0
18.1,Suricata-Main,45960,45.0,2.3
18.1,awk,3060,20.0,0.2
18.1,ksoftirqd/1,0,15.0,0.0
18.2,Suricata-Main,45960,45.0,2.3
18.2,top,3628,15.0,0.2
18.2,ksoftirqd/1,0,10.0,0.0
18.3,Suricata-Main,45960,57.9,2.3
18.3,top,3804,15.8,0.2
18.3,systemd,12680,0.0,0.6
18.4,Suricata-Main,45960,75.0,2.3
18.4,top,3788,25.0,0.2
18.4,rcu_sched,0,5.0,0.0
18.5,Suricata-Main,45960,57.9,2.3
18.5,top,3748,21.1,0.2
18.5,ksoftirqd/1,0,15.8,0.0
18.6,Suricata-Main,45960,56.5,2.3
18.6,top,3796,13.0,0.2
18.6,ksoftirqd/1,0,4.3,0.0
18.7,Suricata-Main,45960,81.8,2.3
18.7,top,3756,18.2,0.2
18.7,ksoftirqd/1,0,4.5,0.0
18.8,Suricata-Main,45960,50.0,2.3
18.8,top,3700,12.5,0.2
18.8,ksoftirqd/1,0,8.3,0.0
18.9,Suricata-Main,45960,75.0,2.3
18.9,top,3756,25.0,0.2
18.9,ksoftirqd/1,0,5.0,0.0
19.0,Suricata-Main,45960,62.5,2.3
19.0,ksoftirqd/1,0,12.5,0.0
19.0,top,3744,12.5,0.2
19.1,Suricata-Main,45960,85.7,2.3
19.1,top,3772,14.3,0.2
19.1,ksoftirqd/1,0,9.5,0.0
19.2,Suricata-Main,45960,80.0,2.3
19.2,top,3620,25.0,0.2
19.2,ksoftirqd/1,0,5.0,0.0
19.3,Suricata-Main,45960,71.4,2.3
19.3,top,3720,23.8,0.2
19.3,ksoftirqd/1,0,9.5,0.0
19.4,Suricata-Main,45960,57.1,2.3
19.4,top,3740,19.0,0.2
19.4,ksoftirqd/1,0,4.8,0.0
19.5,Suricata-Main,45960,75.0,2.3
19.5,top,3808,15.0,0.2
19.5,ksoftirqd/1,0,10.0,0.0
19.6,Suricata-Main,45960,71.4,2.3
19.6,top,3628,23.8,0.2
19.6,ksoftirqd/1,0,4.8,0.0
19.7,Suricata-Main,45960,69.6,2.3
19.7,top,3584,21.7,0.2
19.7,ksoftirqd/1,0,8.7,0.0
19.8,Suricata-Main,45960,68.0,2.3
19.8,top,3760,16.0,0.2
19.8,ksoftirqd/1,0,4.0,0.0
19.9,Suricata-Main,45960,50.0,2.3
19.9,ksoftirqd/1,0,15.0,0.0
19.9,top,3684,15.0,0.2
20.0,Suricata-Main,45960,45.0,2.3
20.0,awk,3116,40.0,0.2
20.0,top,3784,15.0,0.2
20.1,Suricata-Main,45960,76.2,2.3
20.1,top,3804,19.0,0.2
20.1,ksoftirqd/1,0,14.3,0.0
20.2,Suricata-Main,45960,75.0,2.3
20.2,top,3804,20.0,0.2
20.2,ksoftirqd/1,0,5.0,0.0
20.3,Suricata-Main,45960,104.8,2.3
20.3,top,3700,47.6,0.2
20.3,rcu_sched,0,4.8,0.0
20.4,Suricata-Main,45960,80.0,2.3
20.4,top,3768,20.0,0.2
20.4,ksoftirqd/1,0,5.0,0.0
20.5,Suricata-Main,45960,70.0,2.3
20.5,top,3748,15.0,0.2
20.5,ksoftirqd/1,0,5.0,0.0
20.6,Suricata-Main,45960,66.7,2.3
20.6,top,3672,19.0,0.2
20.6,ksoftirqd/1,0,9.5,0.0
20.7,Suricata-Main,45960,90.5,2.3
20.7,top,3744,33.3,0.2
20.7,ksoftirqd/1,0,14.3,0.0
20.8,Suricata-Main,45960,61.5,2.3
20.8,top,3796,15.4,0.2
20.8,ksoftirqd/1,0,3.8,0.0
20.9,Suricata-Main,45960,80.0,2.3
20.9,top,3764,20.0,0.2
