Time(s),COMMAND,RES,%CPU,%MEM
5.1,top,3872,14.3,0.2
5.1,ksoftirqd/0,0,4.8,0.0
5.2,Suricata-Main,45788,70.0,2.3
5.2,awk,2972,40.0,0.1
5.2,top,3736,15.0,0.2
5.3,Suricata-Main,45788,80.0,2.3
5.3,top,3760,20.0,0.2
5.3,ksoftirqd/0,0,10.0,0.0
5.4,Suricata-Main,45788,100.0,2.3
5.4,top,3768,30.0,0.2
5.4,ksoftirqd/0,0,10.0,0.0
5.5,Suricata-Main,45788,78.9,2.3
5.5,ksoftirqd/0,0,10.5,0.0
5.5,top,3696,10.5,0.2
5.6,Suricata-Main,45788,85.0,2.3
5.6,awk,3140,25.0,0.2
5.6,top,3716,20.0,0.2
5.7,Suricata-Main,45788,95.0,2.3
5.7,top,3768,35.0,0.2
5.7,ksoftirqd/0,0,10.0,0.0
5.8,Suricata-Main,45788,70.0,2.3
5.8,top,3772,15.0,0.2
5.8,ksoftirqd/0,0,5.0,0.0
5.9,Suricata-Main,45788,85.7,2.3
5.9,top,3872,23.8,0.2
5.9,ksoftirqd/0,0,4.8,0.0
6.0,Suricata-Main,45788,70.0,2.3
6.0,top,3748,15.0,0.2
6.0,ksoftirqd/0,0,5.0,0.0
6.1,Suricata-Main,45788,78.9,2.3
6.1,awk,3156,31.6,0.2
6.1,top,3756,15.8,0.2
6.2,Suricata-Main,45788,78.9,2.3
6.2,top,3792,21.1,0.2
6.2,ksoftirqd/0,0,5.3,0.0
6.3,Suricata-Main,45788,65.0,2.3
6.3,top,3812,20.0,0.2
6.3,head,1044,15.0,0.1
6.4,Suricata-Main,45788,66.7,2.3
6.4,top,3616,12.5,0.2
6.4,ksoftirqd/0,0,4.2,0.0
6.5,Suricata-Main,45788,80.0,2.3
6.5,top,3812,20.0,0.2
6.5,ksoftirqd/0,0,10.0,0.0
6.6,Suricata-Main,45788,85.0,2.3
6.6,top,3756,15.0,0.2
6.6,ksoftirqd/0,0,10.0,0.0
6.7,Suricata-Main,45788,85.0,2.3
6.7,top,3736,20.0,0.2
6.7,ksoftirqd/0,0,10.0,0.0
6.8,Suricata-Main,45788,76.2,2.3
6.8,top,3768,14.3,0.2
6.8,awk,3120,9.5,0.2
6.9,Suricata-Main,45788,66.7,2.3
6.9,top,3772,12.5,0.2
6.9,ksoftirqd/0,0,8.3,0.0
7.0,Suricata-Main,45788,72.7,2.3
7.0,top,3752,13.6,0.2
7.0,ksoftirqd/0,0,9.1,0.0
7.1,Suricata-Main,45788,47.4,2.3
7.1,top,3804,21.1,0.2
7.1,ksoftirqd/0,0,10.5,0.0
7.2,Suricata-Main,45788,50.0,2.3
7.2,awk,3136,25.0,0.2
7.2,ksoftirqd/0,0,15.0,0.0
7.3,Suricata-Main,45788,90.0,2.3
7.3,top,3740,20.0,0.2
7.3,ksoftirqd/0,0,10.0,0.0
7.4,Suricata-Main,45788,76.2,2.3
7.4,top,3704,19.0,0.2
7.4,ksoftirqd/0,0,9.5,0.0
7.5,Suricata-Main,45788,81.0,2.3
7.5,top,3708,14.3,0.2
7.5,ksoftirqd/0,0,9.5,0.0
7.6,Suricata-Main,45788,90.0,2.3
7.6,top,3872,15.0,0.2
7.6,awk,3192,15.0,0.2
7.7,Suricata-Main,45788,90.0,2.3
7.7,top,3812,15.0,0.2
7.7,ksoftirqd/0,0,10.0,0.0
7.8,Suricata-Main,45788,80.0,2.3
7.8,top,3760,20.0,0.2
7.8,ksoftirqd/0,0,10.0,0.0
7.9,Suricata-Main,45788,85.0,2.3
7.9,top,3804,20.0,0.2
7.9,awk,3132,15.0,0.2
8.0,Suricata-Main,45788,75.0,2.3
8.0,top,3700,15.0,0.2
8.0,ksoftirqd/0,0,5.0,0.0
8.1,Suricata-Main,45788,76.2,2.3
8.1,awk,3152,19.0,0.2
8.1,top,3620,14.3,0.2
8.2,Suricata-Main,45788,70.0,2.3
8.2,top,3796,20.0,0.2
8.2,ksoftirqd/0,0,10.0,0.0
8.3,Suricata-Main,45788,81.0,2.3
8.3,top,3744,14.3,0.2
8.3,ksoftirqd/0,0,9.5,0.0
8.4,Suricata-Main,45788,57.9,2.3
8.4,top,3772,26.3,0.2
8.4,awk,3156,21.1,0.2
8.5,Suricata-Main,45788,57.9,2.3
8.5,ksoftirqd/0,0,10.5,0.0
8.5,top,3748,10.5,0.2
8.6,Suricata-Main,45788,52.6,2.3
8.6,ksoftirqd/0,0,15.8,0.0
8.6,top,3812,15.8,0.2
8.7,Suricata-Main,45788,73.7,2.3
8.7,top,3748,36.8,0.2
8.7,ksoftirqd/0,0,15.8,0.0
8.8,Suricata-Main,45788,78.9,2.3
8.8,top,3796,10.5,0.2
8.8,ksoftirqd/0,0,5.3,0.0
8.9,Suricata-Main,45788,73.7,2.3
8.9,top,3736,15.8,0.2
8.9,systemd,12400,0.0,0.6
9.0,Suricata-Main,45788,70.0,2.3
9.0,top,3796,20.0,0.2
9.0,awk,2888,15.0,0.1
9.1,Suricata-Main,45788,75.0,2.3
9.1,top,3596,20.0,0.2
9.1,ksoftirqd/0,0,5.0,0.0
9.2,Suricata-Main,45788,70.0,2.3
9.2,top,3680,20.0,0.2
9.2,awk,3108,20.0,0.2
9.3,Suricata-Main,45788,84.2,2.3
9.3,top,3792,15.8,0.2
9.3,ksoftirqd/0,0,5.3,0.0
9.4,Suricata-Main,45788,84.2,2.3
9.4,top,3800,15.8,0.2
9.4,ksoftirqd/0,0,5.3,0.0
9.5,Suricata-Main,45788,81.0,2.3
9.5,ksoftirqd/0,0,9.5,0.0
9.5,top,3752,9.5,0.2
9.6,Suricata-Main,45788,61.5,2.3
9.6,top,3628,11.5,0.2
9.6,ksoftirqd/0,0,7.7,0.0
9.7,Suricata-Main,45788,75.0,2.3
9.7,top,3760,15.0,0.2
9.7,awk,3120,15.0,0.2
9.8,Suricata-Main,45788,71.4,2.3
9.8,top,3760,35.7,0.2
9.8,ksoftirqd/0,0,3.6,0.0
9.9,Suricata-Main,45788,78.9,2.3
9.9,awk,3064,21.1,0.2
9.9,top,3744,15.8,0.2
10.0,Suricata-Main,45788,77.3,2.3
10.0,top,3704,13.6,0.2
10.0,ksoftirqd/0,0,4.5,0.0
10.1,Suricata-Main,45788,57.6,2.3
10.1,top,3748,15.2,0.2
10.1,ksoftirqd/0,0,3.0,0.0
10.2,Suricata-Main,45788,68.4,2.3
10.2,awk,3120,36.8,0.2
10.2,top,3788,15.8,0.2
10.3,Suricata-Main,45788,80.0,2.3
10.3,top,3752,20.0,0.2
10.3,ksoftirqd/0,0,5.0,0.0
10.4,Suricata-Main,45788,63.3,2.3
10.4,top,3800,30.0,0.2
10.4,ksoftirqd/0,0,3.3,0.0
10.5,Suricata-Main,45788,69.2,2.3
10.5,top,3752,19.2,0.2
10.5,ksoftirqd/0,0,7.7,0.0
10.6,Suricata-Main,45788,84.2,2.3
10.6,top,3776,21.1,0.2
10.6,ksoftirqd/0,0,5.3,0.0
10.7,Suricata-Main,45788,85.0,2.3
10.7,top,3804,20.0,0.2
10.7,head,1060,15.0,0.1
10.8,Suricata-Main,45788,78.9,2.3
10.8,awk,3084,21.1,0.2
10.8,top,3764,15.8,0.2
10.9,Suricata-Main,45788,90.0,2.3
10.9,top,3736,20.0,0.2
10.9,ksoftirqd/0,0,5.0,0.0
11.0,Suricata-Main,45788,52.6,2.3
11.0,top,3748,21.1,0.2
11.0,ksoftirqd/0,0,10.5,0.0
11.1,Suricata-Main,45788,78.9,2.3
11.1,top,3800,15.8,0.2
11.1,ksoftirqd/0,0,5.3,0.0
11.2,Suricata-Main,45788,77.3,2.3
11.2,top,3616,18.2,0.2
11.2,ksoftirqd/0,0,4.5,0.0
11.3,Suricata-Main,45788,75.0,2.3
11.3,top,3744,15.0,0.2
11.3,ksoftirqd/0,0,10.0,0.0
11.4,Suricata-Main,45788,63.6,2.3
11.4,ksoftirqd/0,0,9.1,0.0
11.4,top,3804,9.1,0.2
11.5,Suricata-Main,45788,80.0,2.3
11.5,top,3800,15.0,0.2
11.5,head,1056,10.0,0.1
11.6,Suricata-Main,45788,73.7,2.3
11.6,top,3752,15.8,0.2
11.6,ksoftirqd/0,0,5.3,0.0
11.7,Suricata-Main,45788,119.0,2.3
11.7,top,3752,57.1,0.2
11.7,ksoftirqd/0,0,4.8,0.0
11.8,Suricata-Main,45788,90.0,2.3
11.8,top,3800,30.0,0.2
11.8,ksoftirqd/0,0,5.0,0.0
11.9,Suricata-Main,45788,65.2,2.3
11.9,top,3760,13.0,0.2
11.9,ksoftirqd/0,0,4.3,0.0
12.0,Suricata-Main,45788,68.4,2.3
12.0,top,3760,15.8,0.2
12.0,ksoftirqd/0,0,5.3,0.0
