Time(s),COMMAND,RES,%CPU,%MEM
5.7,top,3748,29.2,0.2
5.7,rcu_sched,0,4.2,0.0
5.7,systemd,12348,0.0,0.6
5.8,top,3808,20.0,0.2
5.8,awk,3144,10.0,0.2
5.8,ksoftirqd/1,0,5.0,0.0
5.9,top,3776,22.7,0.2
5.9,ksoftirqd/0,0,4.5,0.0
5.9,systemd,12348,0.0,0.6
6.0,top,3796,22.7,0.2
6.0,systemd,12348,0.0,0.6
6.0,kthreadd,0,0.0,0.0
6.1,top,3644,29.2,0.2
6.1,ksoftirqd/0,0,4.2,0.0
6.1,systemd,12348,0.0,0.6
6.2,top,3740,30.4,0.2
6.2,ksoftirqd/0,0,4.3,0.0
6.2,systemd,12348,0.0,0.6
6.3,top,3804,20.0,0.2
6.3,awk,3092,15.0,0.2
6.3,kworker/1:0-events,0,5.0,0.0
6.4,top,3800,27.3,0.2
6.4,ksoftirqd/0,0,4.5,0.0
6.4,systemd,12348,0.0,0.6
6.5,top,3768,15.8,0.2
6.5,systemd,12348,0.0,0.6
6.5,kthreadd,0,0.0,0.0
6.6,top,3772,22.7,0.2
6.6,rcu_sched,0,4.5,0.0
6.6,systemd,12348,0.0,0.6
6.7,top,3776,21.1,0.2
6.7,awk,3144,15.8,0.2
6.7,head,1052,10.5,0.1
6.8,top,3796,20.8,0.2
6.8,systemd,12348,0.0,0.6
6.8,kthreadd,0,0.0,0.0
6.9,top,3772,21.1,0.2
6.9,awk,3116,15.8,0.2
6.9,head,1024,5.3,0.1
7.0,top,3764,10.5,0.2
7.0,systemd,12348,0.0,0.6
7.0,kthreadd,0,0.0,0.0
7.1,top,3736,20.8,0.2
7.1,rcu_sched,0,4.2,0.0
7.1,systemd,12348,0.0,0.6
7.2,top,3736,20.0,0.2
7.2,awk,3156,15.0,0.2
7.2,head,1024,10.0,0.1
7.3,awk,3124,21.1,0.2
7.3,top,3740,15.8,0.2
7.3,ksoftirqd/0,0,5.3,0.0
7.4,top,3772,21.7,0.2
7.4,ksoftirqd/0,0,4.3,0.0
7.4,systemd,12348,0.0,0.6
7.5,awk,3152,26.3,0.2
7.5,top,3804,21.1,0.2
7.5,ksoftirqd/0,0,5.3,0.0
7.6,top,3752,21.7,0.2
7.6,ksoftirqd/0,0,4.3,0.0
7.6,systemd,12348,0.0,0.6
7.7,awk,3124,25.0,0.2
7.7,top,3764,20.0,0.2
7.7,ksoftirqd/0,0,5.0,0.0
7.8,top,3796,26.1,0.2
7.8,ksoftirqd/0,0,4.3,0.0
7.8,rcu_sched,0,4.3,0.0
7.9,top,3784,25.0,0.2
7.9,awk,3180,5.0,0.2
7.9,systemd,12348,0.0,0.6
8.0,top,3752,20.0,0.2
8.0,systemd,12348,0.0,0.6
8.0,kthreadd,0,0.0,0.0
8.1,top,3744,31.8,0.2
8.1,ksoftirqd/0,0,4.5,0.0
8.1,systemd,12348,0.0,0.6
8.2,top,3768,24.0,0.2
8.2,systemd,12348,0.0,0.6
8.2,kthreadd,0,0.0,0.0
8.3,top,3800,22.7,0.2
8.3,systemd,12348,0.0,0.6
8.3,kthreadd,0,0.0,0.0
8.4,top,3796,28.6,0.2
8.4,systemd,12348,0.0,0.6
8.4,kthreadd,0,0.0,0.0
8.5,top,3804,30.4,0.2
8.5,systemd,12348,0.0,0.6
8.5,kthreadd,0,0.0,0.0
8.6,top,3768,15.8,0.2
8.6,awk,3152,10.5,0.2
8.6,systemd,12348,0.0,0.6
8.7,top,3760,20.0,0.2
8.7,systemd,12348,0.0,0.6
8.7,kthreadd,0,0.0,0.0
8.8,top,3696,21.7,0.2
8.8,systemd,12348,0.0,0.6
8.8,kthreadd,0,0.0,0.0
8.9,top,3796,21.7,0.2
8.9,rcu_sched,0,4.3,0.0
8.9,systemd,12348,0.0,0.6
9.0,awk,3164,21.1,0.2
9.0,top,3768,15.8,0.2
9.0,systemd,12348,0.0,0.6
9.1,awk,3160,16.7,0.2
9.1,top,3796,11.1,0.2
9.1,head,1056,5.6,0.1
9.2,top,3772,22.7,0.2
9.2,systemd,12348,0.0,0.6
9.2,kthreadd,0,0.0,0.0
9.3,top,3736,18.2,0.2
9.3,systemd,12348,0.0,0.6
9.3,kthreadd,0,0.0,0.0
9.4,top,3760,23.8,0.2
9.4,systemd,12348,0.0,0.6
9.4,kthreadd,0,0.0,0.0
9.5,awk,3076,20.0,0.2
9.5,top,3700,15.0,0.2
9.5,rcu_sched,0,5.0,0.0
9.6,awk,2964,31.6,0.1
9.6,top,3676,15.8,0.2
9.6,head,1056,10.5,0.1
9.7,top,3776,22.7,0.2
9.7,systemd,12348,0.0,0.6
9.7,kthreadd,0,0.0,0.0
9.8,top,3760,21.7,0.2
9.8,systemd,12348,0.0,0.6
9.8,kthreadd,0,0.0,0.0
9.9,top,3732,26.1,0.2
9.9,irqbalance,3588,8.7,0.2
9.9,kworker/u4:3-flush-253:0,0,4.3,0.0
10.0,top,3728,18.2,0.2
10.0,systemd,12348,0.0,0.6
10.0,kthreadd,0,0.0,0.0
10.1,top,3632,15.8,0.2
10.1,awk,3180,15.8,0.2
10.1,head,1004,5.3,0.0
10.2,awk,3092,26.3,0.2
10.2,top,3732,15.8,0.2
10.2,head,1024,5.3,0.1
10.3,top,3764,26.1,0.2
10.3,systemd,12348,0.0,0.6
10.3,kthreadd,0,0.0,0.0
10.4,top,3804,21.7,0.2
