 
SET: rps=0.0 (overall: 0.0) avg_msec=-nan (overall: -nan)
SET: rps=107288.0 (overall: 115580.7) avg_msec=0.246 (overall: 0.228)
                                                                      
SET: rps=105672.0 (overall: 115453.8) avg_msec=0.247 (overall: 0.228)
                                                                      
SET: rps=107414.4 (overall: 115351.7) avg_msec=0.240 (overall: 0.228)
                                                                      
SET: rps=107040.0 (overall: 115248.0) avg_msec=0.242 (overall: 0.228)
                                                                      
SET: rps=106100.0 (overall: 115135.1) avg_msec=0.245 (overall: 0.229)
                                                                      
SET: rps=107434.3 (overall: 115041.0) avg_msec=0.241 (overall: 0.229)
                                                                      
SET: rps=108248.0 (overall: 114959.2) avg_msec=0.242 (overall: 0.229)
                                                                      
SET: rps=105800.8 (overall: 114849.9) avg_msec=0.247 (overall: 0.229)
                                                                      
SET: rps=108044.0 (overall: 114769.9) avg_msec=0.242 (overall: 0.229)
                                                                      
SET: rps=103896.0 (overall: 114643.6) avg_msec=0.252 (overall: 0.229)
                                                                      
SET: rps=108408.0 (overall: 114572.0) avg_msec=0.243 (overall: 0.230)
                                                                      
SET: rps=108127.5 (overall: 114498.6) avg_msec=0.239 (overall: 0.230)
                                                                      
SET: rps=108736.0 (overall: 114433.9) avg_msec=0.242 (overall: 0.230)
                                                                      
SET: rps=107932.0 (overall: 114361.8) avg_msec=0.243 (overall: 0.230)
                                                                      
SET: rps=99159.4 (overall: 114194.2) avg_msec=0.263 (overall: 0.230)
                                                                     
SET: rps=108748.0 (overall: 114135.1) avg_msec=0.238 (overall: 0.230)
                                                                      
SET: rps=106932.3 (overall: 114057.4) avg_msec=0.246 (overall: 0.231)
                                                                      
SET: rps=107628.0 (overall: 113989.1) avg_msec=0.242 (overall: 0.231)
                                                                      
SET: rps=109332.0 (overall: 113940.2) avg_msec=0.239 (overall: 0.231)
                                                                      
SET: rps=108227.1 (overall: 113880.5) avg_msec=0.240 (overall: 0.231)
                                                                      
SET: rps=108052.0 (overall: 113820.5) avg_msec=0.247 (overall: 0.231)
                                                                      
SET: rps=105692.0 (overall: 113737.6) avg_msec=0.248 (overall: 0.231)
                                                                      
SET: rps=106625.5 (overall: 113665.6) avg_msec=0.245 (overall: 0.231)
                                                                      
SET: rps=107760.0 (overall: 113606.6) avg_msec=0.245 (overall: 0.231)
                                                                      
SET: rps=105068.0 (overall: 113522.1) avg_msec=0.252 (overall: 0.232)
                                                                      
SET: rps=105322.7 (overall: 113441.5) avg_msec=0.251 (overall: 0.232)
                                                                      
SET: rps=103312.0 (overall: 113343.3) avg_msec=0.251 (overall: 0.232)
                                                                      
SET: rps=109436.0 (overall: 113305.8) avg_msec=0.240 (overall: 0.232)
                                                                      
SET: rps=107844.0 (overall: 113253.8) avg_msec=0.245 (overall: 0.232)
                                                                      
SET: rps=107231.1 (overall: 113196.9) avg_msec=0.244 (overall: 0.232)
                                                                      
SET: rps=107944.0 (overall: 113147.8) avg_msec=0.247 (overall: 0.232)
                                                                      
SET: rps=108256.0 (overall: 113102.6) avg_msec=0.246 (overall: 0.233)
                                                                      
SET: rps=107804.8 (overall: 113053.8) avg_msec=0.246 (overall: 0.233)
                                                                      
SET: rps=105928.0 (overall: 112989.1) avg_msec=0.249 (overall: 0.233)
                                                                      
SET: rps=105084.0 (overall: 112918.0) avg_msec=0.247 (overall: 0.233)
                                                                      
SET: rps=108424.0 (overall: 112877.9) avg_msec=0.244 (overall: 0.233)
                                                                      
SET: rps=109076.0 (overall: 112844.3) avg_msec=0.245 (overall: 0.233)
                                                                      
SET: rps=108693.2 (overall: 112807.8) avg_msec=0.244 (overall: 0.233)
                                                                      
SET: rps=107992.0 (overall: 112766.0) avg_msec=0.242 (overall: 0.233)
                                                                      
SET: rps=107227.1 (overall: 112718.1) avg_msec=0.247 (overall: 0.233)
                                                                      
SET: rps=106472.0 (overall: 112664.8) avg_msec=0.246 (overall: 0.233)
                                                                      
SET: rps=106768.0 (overall: 112614.9) avg_msec=0.245 (overall: 0.234)
                                                                      
SET: rps=107147.4 (overall: 112568.8) avg_msec=0.243 (overall: 0.234)
                                                                      
SET: rps=108380.0 (overall: 112533.9) avg_msec=0.239 (overall: 0.234)
                                                                      
SET: rps=106028.0 (overall: 112480.2) avg_msec=0.247 (overall: 0.234)
                                                                      
SET: rps=106629.5 (overall: 112432.1) avg_msec=0.245 (overall: 0.234)
                                                                      
SET: rps=107980.0 (overall: 112396.0) avg_msec=0.240 (overall: 0.234)
                                                                      
SET: rps=107064.0 (overall: 112353.0) avg_msec=0.244 (overall: 0.234)
                                                                      
SET: rps=104247.0 (overall: 112288.0) avg_msec=0.250 (overall: 0.234)
                                                                      
SET: rps=100208.0 (overall: 112192.2) avg_msec=0.261 (overall: 0.234)
                                                                      
SET: rps=106136.0 (overall: 112144.6) avg_msec=0.244 (overall: 0.234)
                                                                      
SET: rps=106912.4 (overall: 112103.6) avg_msec=0.242 (overall: 0.234)
                                                                      
SET: rps=107892.0 (overall: 112071.0) avg_msec=0.241 (overall: 0.234)
                                                                      
SET: rps=108620.0 (overall: 112044.5) avg_msec=0.240 (overall: 0.235)
                                                                      
SET: rps=107298.8 (overall: 112008.2) avg_msec=0.241 (overall: 0.235)
                                                                      
SET: rps=107472.0 (overall: 111973.8) avg_msec=0.242 (overall: 0.235)
                                                                      
SET: rps=101972.0 (overall: 111898.7) avg_msec=0.257 (overall: 0.235)
                                                                      
SET: rps=107204.0 (overall: 111863.7) avg_msec=0.243 (overall: 0.235)
                                                                      
SET: rps=104366.5 (overall: 111808.1) avg_msec=0.248 (overall: 0.235)
                                                                      
SET: rps=107920.0 (overall: 111779.5) avg_msec=0.240 (overall: 0.235)
                                                                      
SET: rps=108452.0 (overall: 111755.2) avg_msec=0.239 (overall: 0.235)
                                                                      
SET: rps=107980.1 (overall: 111727.8) avg_msec=0.242 (overall: 0.235)
                                                                      
SET: rps=108952.0 (overall: 111707.9) avg_msec=0.245 (overall: 0.235)
                                                                      
SET: rps=104596.0 (overall: 111657.1) avg_msec=0.249 (overall: 0.235)
                                                                      
SET: rps=105708.0 (overall: 111615.0) avg_msec=0.249 (overall: 0.235)
                                                                      
SET: rps=106824.7 (overall: 111581.2) avg_msec=0.243 (overall: 0.235)
                                                                      
SET: rps=104696.0 (overall: 111533.1) avg_msec=0.251 (overall: 0.235)
                                                                      
SET: rps=107932.0 (overall: 111508.1) avg_msec=0.241 (overall: 0.235)
                                                                      
SET: rps=106127.5 (overall: 111470.9) avg_msec=0.244 (overall: 0.236)
                                                                      
SET: rps=106936.0 (overall: 111439.9) avg_msec=0.244 (overall: 0.236)
                                                                      
SET: rps=108080.0 (overall: 111417.0) avg_msec=0.242 (overall: 0.236)
                                                                      
SET: rps=109128.0 (overall: 111401.6) avg_msec=0.246 (overall: 0.236)
                                                                      
SET: rps=103772.9 (overall: 111350.2) avg_msec=0.255 (overall: 0.236)
                                                                      
SET: rps=107056.0 (overall: 111321.6) avg_msec=0.248 (overall: 0.236)
                                                                      
SET: rps=104904.0 (overall: 111279.2) avg_msec=0.250 (overall: 0.236)
                                                                      
SET: rps=101968.1 (overall: 111217.8) avg_msec=0.256 (overall: 0.236)
                                                                      
SET: rps=102848.0 (overall: 111163.1) avg_msec=0.252 (overall: 0.236)
                                                                      
SET: rps=106048.0 (overall: 111129.9) avg_msec=0.244 (overall: 0.236)
                                                                      
SET: rps=103310.8 (overall: 111079.4) avg_msec=0.251 (overall: 0.236)
                                                                      
SET: rps=105376.0 (overall: 111042.8) avg_msec=0.250 (overall: 0.236)
                                                                      
SET: rps=101012.0 (overall: 110979.0) avg_msec=0.274 (overall: 0.237)
                                                                      
SET: rps=99904.4 (overall: 110908.7) avg_msec=0.261 (overall: 0.237)
                                                                     
SET: rps=106852.0 (overall: 110883.3) avg_msec=0.250 (overall: 0.237)
                                                                      
SET: rps=108268.0 (overall: 110866.9) avg_msec=0.241 (overall: 0.237)
                                                                      
SET: rps=106896.4 (overall: 110842.2) avg_msec=0.247 (overall: 0.237)
                                                                      
SET: rps=108868.0 (overall: 110830.0) avg_msec=0.240 (overall: 0.237)
                                                                      
SET: rps=107641.4 (overall: 110810.4) avg_msec=0.243 (overall: 0.237)
                                                                      
SET: rps=108340.0 (overall: 110795.4) avg_msec=0.243 (overall: 0.237)
                                                                      
SET: rps=105764.0 (overall: 110764.9) avg_msec=0.253 (overall: 0.237)
                                                                      
SET: rps=107900.0 (overall: 110747.7) avg_msec=0.241 (overall: 0.237)
                                                                      
SET: rps=104629.5 (overall: 110710.9) avg_msec=0.249 (overall: 0.237)
                                                                      
SET: rps=104620.0 (overall: 110674.7) avg_msec=0.248 (overall: 0.237)
                                                                      
SET: rps=109220.0 (overall: 110666.1) avg_msec=0.237 (overall: 0.237)
                                                                      
SET: rps=107828.7 (overall: 110649.4) avg_msec=0.239 (overall: 0.237)
                                                                      
SET: rps=107252.0 (overall: 110629.6) avg_msec=0.242 (overall: 0.237)
                                                                      
SET: rps=107092.0 (overall: 110609.0) avg_msec=0.244 (overall: 0.237)
                                                                      
SET: rps=107438.2 (overall: 110590.6) avg_msec=0.246 (overall: 0.237)
                                                                      
SET: rps=108064.0 (overall: 110576.1) avg_msec=0.240 (overall: 0.237)
                                                                      
SET: rps=105944.0 (overall: 110549.7) avg_msec=0.248 (overall: 0.237)
                                                                      
SET: rps=105697.2 (overall: 110522.0) avg_msec=0.244 (overall: 0.238)
                                                                      
SET: rps=106376.0 (overall: 110498.6) avg_msec=0.244 (overall: 0.238)
                                                                      
SET: rps=109072.0 (overall: 110490.6) avg_msec=0.238 (overall: 0.238)
                                                                      
SET: rps=108219.1 (overall: 110477.9) avg_msec=0.239 (overall: 0.238)
                                                                      
SET: rps=106976.0 (overall: 110458.5) avg_msec=0.243 (overall: 0.238)
                                                                      
SET: rps=106584.0 (overall: 110437.1) avg_msec=0.253 (overall: 0.238)
                                                                      
SET: rps=107107.6 (overall: 110418.8) avg_msec=0.242 (overall: 0.238)
                                                                      
SET: rps=104844.0 (overall: 110388.3) avg_msec=0.251 (overall: 0.238)
                                                                      
SET: rps=108644.0 (overall: 110378.9) avg_msec=0.244 (overall: 0.238)
                                                                      
SET: rps=106096.0 (overall: 110355.7) avg_msec=0.246 (overall: 0.238)
                                                                      
SET: rps=107338.6 (overall: 110339.5) avg_msec=0.244 (overall: 0.238)
                                                                      
SET: rps=104808.0 (overall: 110309.9) avg_msec=0.255 (overall: 0.238)
                                                                      
SET: rps=108529.9 (overall: 110300.4) avg_msec=0.241 (overall: 0.238)
                                                                      
SET: rps=106680.0 (overall: 110281.3) avg_msec=0.249 (overall: 0.238)
                                                                      
SET: rps=107464.0 (overall: 110266.5) avg_msec=0.242 (overall: 0.238)
                                                                      
SET: rps=107492.0 (overall: 110252.0) avg_msec=0.246 (overall: 0.238)
                                                                      
SET: rps=109665.3 (overall: 110248.9) avg_msec=0.241 (overall: 0.238)
                                                                      
SET: rps=109104.0 (overall: 110243.0) avg_msec=0.242 (overall: 0.238)
                                                                      
SET: rps=109020.0 (overall: 110236.7) avg_msec=0.238 (overall: 0.238)
                                                                      
SET: rps=107984.1 (overall: 110225.1) avg_msec=0.242 (overall: 0.238)
                                                                      
SET: rps=108416.0 (overall: 110215.9) avg_msec=0.245 (overall: 0.238)
                                                                      
SET: rps=98784.0 (overall: 110157.9) avg_msec=0.269 (overall: 0.238)
                                                                     
SET: rps=108932.0 (overall: 110151.8) avg_msec=0.240 (overall: 0.238)
                                                                      
SET: rps=106517.9 (overall: 110133.4) avg_msec=0.244 (overall: 0.238)
                                                                      
SET: rps=108916.0 (overall: 110127.4) avg_msec=0.240 (overall: 0.238)
                                                                      
SET: rps=107620.0 (overall: 110114.9) avg_msec=0.242 (overall: 0.238)
                                                                      
SET: rps=107876.0 (overall: 110103.8) avg_msec=0.245 (overall: 0.238)
                                                                      
SET: rps=107948.2 (overall: 110093.2) avg_msec=0.245 (overall: 0.238)
                                                                      
SET: rps=106996.0 (overall: 110078.0) avg_msec=0.245 (overall: 0.238)
                                                                      
SET: rps=103406.4 (overall: 110045.4) avg_msec=0.251 (overall: 0.239)
                                                                      
SET: rps=104128.0 (overall: 110016.7) avg_msec=0.249 (overall: 0.239)
                                                                      
SET: rps=103188.0 (overall: 109983.8) avg_msec=0.254 (overall: 0.239)
                                                                      
SET: rps=104484.0 (overall: 109957.3) avg_msec=0.250 (overall: 0.239)
                                                                      
SET: rps=107737.1 (overall: 109946.7) avg_msec=0.240 (overall: 0.239)
                                                                      
SET: rps=108508.0 (overall: 109939.8) avg_msec=0.245 (overall: 0.239)
                                                                      
SET: rps=107604.0 (overall: 109928.8) avg_msec=0.244 (overall: 0.239)
                                                                      
SET: rps=107956.2 (overall: 109919.5) avg_msec=0.241 (overall: 0.239)
                                                                      
SET: rps=104856.0 (overall: 109895.7) avg_msec=0.250 (overall: 0.239)
                                                                      
SET: rps=108548.0 (overall: 109889.4) avg_msec=0.242 (overall: 0.239)
                                                                      
SET: rps=104613.6 (overall: 109864.8) avg_msec=0.251 (overall: 0.239)
                                                                      
SET: rps=103496.0 (overall: 109835.4) avg_msec=0.251 (overall: 0.239)
                                                                      
SET: rps=103572.0 (overall: 109806.5) avg_msec=0.251 (overall: 0.239)
                                                                      
SET: rps=107761.0 (overall: 109797.1) avg_msec=0.241 (overall: 0.239)
                                                                      
SET: rps=106008.0 (overall: 109779.8) avg_msec=0.246 (overall: 0.239)
                                                                      
SET: rps=109000.0 (overall: 109776.3) avg_msec=0.241 (overall: 0.239)
                                                                      
SET: rps=101960.2 (overall: 109740.8) avg_msec=0.259 (overall: 0.239)
                                                                      
SET: rps=106868.0 (overall: 109727.9) avg_msec=0.244 (overall: 0.239)
                                                                      
SET: rps=106908.0 (overall: 109715.3) avg_msec=0.248 (overall: 0.239)
                                                                      
SET: rps=108183.3 (overall: 109708.4) avg_msec=0.242 (overall: 0.239)
                                                                      
SET: rps=109440.0 (overall: 109707.2) avg_msec=0.241 (overall: 0.239)
                                                                      
SET: rps=108581.7 (overall: 109702.2) avg_msec=0.239 (overall: 0.239)
                                                                      
SET: rps=109484.0 (overall: 109701.3) avg_msec=0.238 (overall: 0.239)
                                                                      
SET: rps=109544.0 (overall: 109700.6) avg_msec=0.240 (overall: 0.239)
                                                                      
SET: rps=103528.0 (overall: 109673.7) avg_msec=0.253 (overall: 0.239)
                                                                      
SET: rps=106852.6 (overall: 109661.4) avg_msec=0.242 (overall: 0.239)
                                                                      
SET: rps=107316.0 (overall: 109651.2) avg_msec=0.244 (overall: 0.239)
                                                                      
SET: rps=107540.0 (overall: 109642.1) avg_msec=0.247 (overall: 0.239)
                                                                      
SET: rps=109172.0 (overall: 109640.1) avg_msec=0.243 (overall: 0.239)
                                                                      
SET: rps=103804.8 (overall: 109615.1) avg_msec=0.260 (overall: 0.239)
                                                                      
SET: rps=109132.0 (overall: 109613.1) avg_msec=0.238 (overall: 0.239)
                                                                      
SET: rps=108677.3 (overall: 109609.1) avg_msec=0.249 (overall: 0.239)
                                                                      
SET: rps=106248.0 (overall: 109594.9) avg_msec=0.248 (overall: 0.240)
                                                                      
SET: rps=108768.0 (overall: 109591.5) avg_msec=0.242 (overall: 0.240)
                                                                      
SET: rps=108204.0 (overall: 109585.7) avg_msec=0.248 (overall: 0.240)
                                                                      
SET: rps=104414.4 (overall: 109564.1) avg_msec=0.252 (overall: 0.240)
                                                                      
SET: rps=107868.0 (overall: 109557.0) avg_msec=0.246 (overall: 0.240)
                                                                      
SET: rps=108608.0 (overall: 109553.1) avg_msec=0.240 (overall: 0.240)
                                                                      
SET: rps=107844.0 (overall: 109546.1) avg_msec=0.242 (overall: 0.240)
                                                                      
SET: rps=106916.3 (overall: 109535.3) avg_msec=0.245 (overall: 0.240)
                                                                      
SET: rps=105976.0 (overall: 109520.8) avg_msec=0.251 (overall: 0.240)
                                                                      
SET: rps=106976.1 (overall: 109510.4) avg_msec=0.246 (overall: 0.240)
                                                                      
SET: rps=108000.0 (overall: 109504.3) avg_msec=0.241 (overall: 0.240)
                                                                      
SET: rps=106624.0 (overall: 109492.7) avg_msec=0.245 (overall: 0.240)
                                                                      
SET: rps=107338.6 (overall: 109484.0) avg_msec=0.242 (overall: 0.240)
                                                                      
SET: rps=108836.0 (overall: 109481.4) avg_msec=0.242 (overall: 0.240)
                                                                      
SET: rps=109176.0 (overall: 109480.2) avg_msec=0.243 (overall: 0.240)
                                                                      
SET: rps=107904.0 (overall: 109474.0) avg_msec=0.243 (overall: 0.240)
                                                                      
SET: rps=108183.3 (overall: 109468.8) avg_msec=0.244 (overall: 0.240)
                                                                      
SET: rps=109756.0 (overall: 109470.0) avg_msec=0.241 (overall: 0.240)
                                                                      
SET: rps=109276.0 (overall: 109469.2) avg_msec=0.239 (overall: 0.240)
                                                                      
SET: rps=107116.0 (overall: 109460.0) avg_msec=0.245 (overall: 0.240)
                                                                      
SET: rps=109075.7 (overall: 109458.5) avg_msec=0.237 (overall: 0.240)
                                                                      
SET: rps=108680.0 (overall: 109455.5) avg_msec=0.239 (overall: 0.240)
                                                                      
SET: rps=106692.0 (overall: 109444.9) avg_msec=0.249 (overall: 0.240)
                                                                      
SET: rps=107406.4 (overall: 109437.0) avg_msec=0.243 (overall: 0.240)
                                                                      
SET: rps=105912.0 (overall: 109423.5) avg_msec=0.246 (overall: 0.240)
                                                                      
SET: rps=107864.0 (overall: 109417.6) avg_msec=0.243 (overall: 0.240)
                                                                      
SET: rps=107832.7 (overall: 109411.5) avg_msec=0.242 (overall: 0.240)
                                                                      
SET: rps=107420.0 (overall: 109404.0) avg_msec=0.246 (overall: 0.240)
                                                                      
SET: rps=108000.0 (overall: 109398.7) avg_msec=0.241 (overall: 0.240)
                                                                      
SET: rps=108039.8 (overall: 109393.6) avg_msec=0.246 (overall: 0.240)
                                                                      
SET: rps=108128.0 (overall: 109388.8) avg_msec=0.242 (overall: 0.240)
                                                                      
SET: rps=108804.0 (overall: 109386.7) avg_msec=0.246 (overall: 0.240)
                                                                      
SET: rps=105621.5 (overall: 109372.6) avg_msec=0.245 (overall: 0.240)
                                                                      
SET: rps=105272.0 (overall: 109357.5) avg_msec=0.252 (overall: 0.240)
                                                                      
SET: rps=107424.0 (overall: 109350.3) avg_msec=0.244 (overall: 0.240)
                                                                      
SET: rps=107458.2 (overall: 109343.4) avg_msec=0.248 (overall: 0.240)
                                                                      
SET: rps=109520.0 (overall: 109344.0) avg_msec=0.239 (overall: 0.240)
                                                                      
SET: rps=108268.0 (overall: 109340.1) avg_msec=0.240 (overall: 0.240)
                                                                      
SET: rps=107330.7 (overall: 109332.8) avg_msec=0.241 (overall: 0.240)
                                                                      
SET: rps=107380.0 (overall: 109325.7) avg_msec=0.242 (overall: 0.240)
                                                                      
SET: rps=104592.0 (overall: 109308.6) avg_msec=0.252 (overall: 0.240)
                                                                      
SET: rps=108632.0 (overall: 109306.2) avg_msec=0.240 (overall: 0.240)
                                                                      
SET: rps=107645.4 (overall: 109300.2) avg_msec=0.242 (overall: 0.240)
                                                                      
SET: rps=107520.0 (overall: 109293.9) avg_msec=0.243 (overall: 0.240)
                                                                      
SET: rps=108204.0 (overall: 109290.0) avg_msec=0.243 (overall: 0.240)
                                                                      
SET: rps=108749.0 (overall: 109288.1) avg_msec=0.242 (overall: 0.240)
                                                                      
SET: rps=109088.0 (overall: 109287.4) avg_msec=0.244 (overall: 0.240)
                                                                      
SET: rps=109148.0 (overall: 109286.9) avg_msec=0.246 (overall: 0.240)
                                                                      
SET: rps=102944.2 (overall: 109264.6) avg_msec=0.252 (overall: 0.240)
                                                                      
SET: rps=106696.0 (overall: 109255.6) avg_msec=0.243 (overall: 0.240)
                                                                      
SET: rps=108516.0 (overall: 109253.0) avg_msec=0.239 (overall: 0.240)
                                                                      
SET: rps=106442.2 (overall: 109243.2) avg_msec=0.243 (overall: 0.240)
                                                                      
SET: rps=109792.0 (overall: 109245.1) avg_msec=0.241 (overall: 0.240)
                                                                      
SET: rps=108344.0 (overall: 109242.0) avg_msec=0.239 (overall: 0.240)
                                                                      
SET: rps=106290.8 (overall: 109231.9) avg_msec=0.247 (overall: 0.240)
                                                                      
SET: rps=105972.0 (overall: 109220.7) avg_msec=0.247 (overall: 0.240)
                                                                      
SET: rps=103280.0 (overall: 109200.5) avg_msec=0.259 (overall: 0.240)
                                                                      
SET: rps=107848.6 (overall: 109195.8) avg_msec=0.240 (overall: 0.240)
                                                                      
SET: rps=109076.0 (overall: 109195.4) avg_msec=0.250 (overall: 0.240)
                                                                      
SET: rps=105912.0 (overall: 109184.4) avg_msec=0.246 (overall: 0.240)
                                                                      
SET: rps=105506.0 (overall: 109171.9) avg_msec=0.245 (overall: 0.240)
                                                                      
SET: rps=108644.0 (overall: 109170.2) avg_msec=0.238 (overall: 0.240)
                                                                      
SET: rps=107212.0 (overall: 109163.6) avg_msec=0.242 (overall: 0.240)
                                                                      
