Time(s),COMMAND,RES,%CPU,%MEM
5.0,top,3708,14.3,0.2
5.1,Suricata-Main,47908,95.0,2.4
5.1,top,3792,40.0,0.2
5.1,ksoftirqd/0,0,5.0,0.0
5.2,Suricata-Main,47908,73.7,2.4
5.2,ksoftirqd/0,0,15.8,0.0
5.2,top,3804,10.5,0.2
5.3,Suricata-Main,47908,100.0,2.4
5.3,top,3744,45.0,0.2
5.3,ksoftirqd/0,0,10.0,0.0
5.4,Suricata-Main,47908,80.0,2.4
5.4,top,3628,15.0,0.2
5.4,ksoftirqd/0,0,5.0,0.0
5.5,Suricata-Main,47908,58.3,2.4
5.5,top,3772,8.3,0.2
5.5,ksoftirqd/0,0,4.2,0.0
5.6,Suricata-Main,47908,75.0,2.4
5.6,awk,3164,20.0,0.2
5.6,top,3804,15.0,0.2
5.7,Suricata-Main,47908,75.0,2.4
5.7,top,3760,15.0,0.2
5.7,ksoftirqd/0,0,5.0,0.0
5.8,Suricata-Main,47908,68.4,2.4
5.8,top,3732,21.1,0.2
5.8,ksoftirqd/0,0,10.5,0.0
5.9,Suricata-Main,47908,70.0,2.4
5.9,ksoftirqd/0,0,15.0,0.0
5.9,top,3744,15.0,0.2
6.0,Suricata-Main,47908,66.7,2.4
6.0,top,3736,14.3,0.2
6.0,ksoftirqd/0,0,4.8,0.0
6.1,Suricata-Main,47908,80.0,2.4
6.1,top,3576,20.0,0.2
6.1,ksoftirqd/0,0,5.0,0.0
6.2,Suricata-Main,47908,94.7,2.4
6.2,top,3740,31.6,0.2
6.2,ksoftirqd/0,0,10.5,0.0
6.3,Suricata-Main,47908,80.0,2.4
6.3,top,3764,15.0,0.2
6.3,ksoftirqd/0,0,10.0,0.0
6.4,Suricata-Main,47908,73.7,2.4
6.4,top,3676,21.1,0.2
6.4,ksoftirqd/0,0,10.5,0.0
6.5,Suricata-Main,47908,52.0,2.4
6.5,ksoftirqd/0,0,16.0,0.0
6.5,top,3756,8.0,0.2
6.6,Suricata-Main,47908,68.4,2.4
6.6,top,3744,15.8,0.2
6.6,awk,3164,15.8,0.2
6.7,Suricata-Main,47908,78.9,2.4
6.7,ksoftirqd/0,0,15.8,0.0
6.7,top,3612,15.8,0.2
6.8,Suricata-Main,47908,70.0,2.4
6.8,top,3748,15.0,0.2
6.8,ksoftirqd/0,0,10.0,0.0
6.9,Suricata-Main,47908,80.0,2.4
6.9,top,3628,15.0,0.2
6.9,ksoftirqd/0,0,5.0,0.0
7.0,Suricata-Main,47908,68.2,2.4
7.0,top,3764,13.6,0.2
7.0,ksoftirqd/0,0,9.1,0.0
7.1,Suricata-Main,47908,75.0,2.4
7.1,ksoftirqd/0,0,10.0,0.0
7.1,top,3696,10.0,0.2
7.2,Suricata-Main,47908,70.0,2.4
7.2,top,3736,15.0,0.2
7.2,ksoftirqd/0,0,5.0,0.0
7.3,Suricata-Main,47908,65.0,2.4
7.3,top,3800,10.0,0.2
7.3,ksoftirqd/0,0,5.0,0.0
7.4,Suricata-Main,47908,81.0,2.4
7.4,top,3748,33.3,0.2
7.4,ksoftirqd/0,0,4.8,0.0
7.5,Suricata-Main,47908,75.0,2.4
7.5,top,3696,15.0,0.2
7.5,irqbalance,3588,10.0,0.2
7.6,Suricata-Main,47908,84.2,2.4
7.6,top,3632,15.8,0.2
7.6,ksoftirqd/0,0,5.3,0.0
7.7,Suricata-Main,47908,78.9,2.4
7.7,top,3736,15.8,0.2
7.7,systemd,12400,0.0,0.6
7.8,Suricata-Main,47908,95.0,2.4
7.8,top,3780,35.0,0.2
7.8,packagekitd,15476,10.0,0.8
7.9,Suricata-Main,47908,80.0,2.4
7.9,top,3768,15.0,0.2
7.9,ksoftirqd/0,0,5.0,0.0
8.0,Suricata-Main,47908,73.7,2.4
8.0,top,3828,15.8,0.2
8.0,ksoftirqd/0,0,5.3,0.0
8.1,Suricata-Main,47908,47.4,2.4
8.1,awk,3068,15.8,0.2
8.1,ksoftirqd/0,0,10.5,0.0
8.2,Suricata-Main,47908,70.0,2.4
8.2,awk,3092,25.0,0.2
8.2,ksoftirqd/0,0,10.0,0.0
8.3,Suricata-Main,47908,78.9,2.4
8.3,top,3736,15.8,0.2
8.3,ksoftirqd/0,0,5.3,0.0
8.4,Suricata-Main,47908,65.2,2.4
8.4,top,3620,21.7,0.2
