Time(s),COMMAND,RES,%CPU,%MEM
4.3,top,3736,15.0,0.2
4.4,ksoftirqd/0,0,70.8,0.0
4.4,Suricata-Main,45788,62.5,2.3
4.4,top,3800,16.7,0.2
4.5,ksoftirqd/0,0,73.1,0.0
4.5,Suricata-Main,45788,46.2,2.3
4.5,top,3796,3.8,0.2
4.6,ksoftirqd/0,0,79.2,0.0
4.6,Suricata-Main,45788,62.5,2.3
4.6,top,3768,12.5,0.2
4.7,ksoftirqd/0,0,66.7,0.0
4.7,Suricata-Main,45788,48.1,2.3
4.7,top,3620,14.8,0.2
4.8,ksoftirqd/0,0,83.3,0.0
4.8,Suricata-Main,45788,54.2,2.3
4.8,top,3628,16.7,0.2
4.9,ksoftirqd/0,0,76.9,0.0
4.9,Suricata-Main,45788,46.2,2.3
4.9,top,3616,7.7,0.2
5.0,ksoftirqd/0,0,73.7,0.0
5.0,Suricata-Main,45788,68.4,2.3
5.0,top,3600,15.8,0.2
5.1,ksoftirqd/0,0,75.0,0.0
5.1,Suricata-Main,45788,42.9,2.3
5.1,top,3628,10.7,0.2
5.2,ksoftirqd/0,0,68.4,0.0
5.2,Suricata-Main,45788,57.9,2.3
5.2,top,3776,15.8,0.2
5.3,ksoftirqd/0,0,69.2,0.0
5.3,Suricata-Main,45788,53.8,2.3
5.3,top,3756,11.5,0.2
5.4,ksoftirqd/0,0,80.0,0.0
5.4,Suricata-Main,45788,60.0,2.3
5.4,top,3748,10.0,0.2
5.5,ksoftirqd/0,0,75.0,0.0
5.5,Suricata-Main,45788,65.0,2.3
5.5,top,3696,20.0,0.2
5.6,ksoftirqd/0,0,75.0,0.0
5.6,Suricata-Main,45788,65.0,2.3
5.6,top,3776,15.0,0.2
5.7,ksoftirqd/0,0,70.8,0.0
5.7,Suricata-Main,45788,45.8,2.3
5.7,top,3616,16.7,0.2
5.8,ksoftirqd/0,0,77.3,0.0
5.8,Suricata-Main,45788,72.7,2.3
5.8,top,3872,18.2,0.2
5.9,ksoftirqd/0,0,71.4,0.0
5.9,Suricata-Main,45788,61.9,2.3
5.9,top,3732,14.3,0.2
6.0,ksoftirqd/0,0,73.9,0.0
6.0,Suricata-Main,45788,52.2,2.3
6.0,top,3684,17.4,0.2
6.1,ksoftirqd/0,0,84.6,0.0
6.1,Suricata-Main,45788,53.8,2.3
6.1,top,3740,11.5,0.2
6.2,ksoftirqd/0,0,79.2,0.0
6.2,Suricata-Main,45788,41.7,2.3
6.2,top,3768,12.5,0.2
6.3,ksoftirqd/0,0,73.1,0.0
6.3,Suricata-Main,45788,50.0,2.3
6.3,top,3672,15.4,0.2
6.4,ksoftirqd/0,0,78.9,0.0
6.4,Suricata-Main,45788,63.2,2.3
6.4,top,3872,15.8,0.2
6.5,ksoftirqd/0,0,84.0,0.0
6.5,Suricata-Main,45788,48.0,2.3
6.5,top,3800,12.0,0.2
6.6,ksoftirqd/0,0,75.0,0.0
6.6,Suricata-Main,45788,70.0,2.3
6.6,top,3812,20.0,0.2
6.7,ksoftirqd/0,0,78.3,0.0
6.7,Suricata-Main,45788,56.5,2.3
6.7,top,3680,17.4,0.2
6.8,ksoftirqd/0,0,75.0,0.0
6.8,Suricata-Main,45788,62.5,2.3
6.8,top,3736,12.5,0.2
6.9,ksoftirqd/0,0,78.9,0.0
6.9,Suricata-Main,45788,68.4,2.3
6.9,top,3792,21.1,0.2
7.0,ksoftirqd/0,0,82.1,0.0
7.0,Suricata-Main,45788,39.3,2.3
7.0,top,3736,14.3,0.2
7.1,ksoftirqd/0,0,76.9,0.0
7.1,Suricata-Main,45788,53.8,2.3
7.1,top,3768,15.4,0.2
7.2,ksoftirqd/0,0,75.0,0.0
7.2,Suricata-Main,45788,70.0,2.3
7.2,top,3804,15.0,0.2
7.3,ksoftirqd/0,0,75.0,0.0
7.3,Suricata-Main,45788,60.0,2.3
7.3,top,3688,15.0,0.2
7.4,ksoftirqd/0,0,65.2,0.0
7.4,Suricata-Main,45788,52.2,2.3
7.4,top,3792,8.7,0.2
7.5,ksoftirqd/0,0,61.9,0.0
7.5,Suricata-Main,45788,61.9,2.3
7.5,top,3736,19.0,0.2
7.6,ksoftirqd/0,0,76.0,0.0
7.6,Suricata-Main,45788,44.0,2.3
7.6,top,3792,16.0,0.2
7.7,ksoftirqd/0,0,70.0,0.0
7.7,Suricata-Main,45788,55.0,2.3
7.7,top,3736,15.0,0.2
7.8,ksoftirqd/0,0,70.0,0.0
7.8,Suricata-Main,45788,70.0,2.3
7.8,top,3796,15.0,0.2
7.9,ksoftirqd/0,0,72.4,0.0
7.9,Suricata-Main,45788,48.3,2.3
7.9,top,3756,10.3,0.2
8.0,ksoftirqd/0,0,75.0,0.0
8.0,Suricata-Main,45788,50.0,2.3
8.0,top,3708,16.7,0.2
8.1,ksoftirqd/0,0,81.0,0.0
8.1,Suricata-Main,45788,66.7,2.3
8.1,top,3804,14.3,0.2
8.2,ksoftirqd/0,0,76.0,0.0
8.2,Suricata-Main,45788,60.0,2.3
8.2,top,3800,12.0,0.2
8.3,ksoftirqd/0,0,76.0,0.0
8.3,Suricata-Main,45788,52.0,2.3
8.3,top,3744,20.0,0.2
8.4,ksoftirqd/0,0,73.7,0.0
8.4,Suricata-Main,45788,68.4,2.3
8.4,top,3776,21.1,0.2
8.5,ksoftirqd/0,0,75.0,0.0
8.5,Suricata-Main,45788,60.0,2.3
8.5,top,3632,15.0,0.2
8.6,ksoftirqd/0,0,68.2,0.0
8.6,Suricata-Main,45788,54.5,2.3
8.6,top,3804,13.6,0.2
8.7,ksoftirqd/0,0,69.6,0.0
8.7,Suricata-Main,45788,60.9,2.3
8.7,top,3788,17.4,0.2
8.8,ksoftirqd/0,0,77.8,0.0
8.8,Suricata-Main,45788,48.1,2.3
8.8,top,3792,11.1,0.2
8.9,ksoftirqd/0,0,66.7,0.0
8.9,Suricata-Main,45788,54.2,2.3
8.9,top,3744,12.5,0.2
9.0,ksoftirqd/0,0,73.7,0.0
9.0,Suricata-Main,45788,73.7,2.3
9.0,top,3676,15.8,0.2
9.1,ksoftirqd/0,0,80.0,0.0
9.1,Suricata-Main,45788,44.0,2.3
9.1,top,3796,16.0,0.2
9.2,ksoftirqd/0,0,61.5,0.0
9.2,Suricata-Main,45788,53.8,2.3
9.2,top,3784,7.7,0.2
9.3,ksoftirqd/0,0,75.0,0.0
9.3,Suricata-Main,45788,58.3,2.3
9.3,top,3628,12.5,0.2
9.4,ksoftirqd/0,0,71.4,0.0
9.4,Suricata-Main,45788,61.9,2.3
9.4,top,3792,14.3,0.2
9.5,ksoftirqd/0,0,75.0,0.0
9.5,Suricata-Main,45788,65.0,2.3
9.5,top,3800,20.0,0.2
9.6,ksoftirqd/0,0,70.0,0.0
9.6,Suricata-Main,45788,60.0,2.3
9.6,top,3804,20.0,0.2
9.7,ksoftirqd/0,0,76.9,0.0
9.7,Suricata-Main,45788,57.7,2.3
9.7,top,3868,15.4,0.2
9.8,ksoftirqd/0,0,69.2,0.0
9.8,Suricata-Main,45788,53.8,2.3
9.8,top,3812,11.5,0.2
9.9,ksoftirqd/0,0,73.9,0.0
9.9,Suricata-Main,45788,56.5,2.3
9.9,top,3808,8.7,0.2
10.0,ksoftirqd/0,0,76.2,0.0
10.0,Suricata-Main,45788,61.9,2.3
10.0,top,3684,14.3,0.2
10.1,ksoftirqd/0,0,70.8,0.0
10.1,Suricata-Main,45788,62.5,2.3
10.1,top,3800,12.5,0.2
10.2,ksoftirqd/0,0,80.0,0.0
10.2,Suricata-Main,45788,48.0,2.3
10.2,top,3576,16.0,0.2
10.3,ksoftirqd/0,0,79.2,0.0
10.3,Suricata-Main,45788,54.2,2.3
10.3,top,3804,8.3,0.2
10.4,ksoftirqd/0,0,78.9,0.0
10.4,Suricata-Main,45788,73.7,2.3
10.4,top,3768,21.1,0.2
