Time(s),COMMAND,RES,%CPU,%MEM
5.5,ksoftirqd/1,0,5.0,0.0
5.5,systemd,12840,0.0,0.6
5.6,top,3756,12.5,0.2
5.6,ksoftirqd/1,0,4.2,0.0
5.6,systemd,12840,0.0,0.6
5.7,head,1036,35.0,0.1
5.7,top,3696,15.0,0.2
5.7,ksoftirqd/1,0,10.0,0.0
5.8,head,1012,57.9,0.1
5.8,awk,2932,31.6,0.1
5.8,top,3628,21.1,0.2
5.9,awk,2964,25.0,0.1
5.9,top,3744,20.0,0.2
5.9,ksoftirqd/1,0,5.0,0.0
6.0,awk,3148,75.0,0.2
6.0,top,3632,12.5,0.2
6.0,ksoftirqd/1,0,8.3,0.0
6.1,top,3776,15.6,0.2
6.1,ksoftirqd/1,0,3.1,0.0
6.1,systemd,12840,0.0,0.6
6.2,top,3568,15.8,0.2
6.2,systemd,12840,0.0,0.6
6.2,kthreadd,0,0.0,0.0
6.3,top,3784,12.5,0.2
6.3,ksoftirqd/1,0,5.0,0.0
6.3,rcu_sched,0,2.5,0.0
6.4,top,3600,25.0,0.2
6.4,systemd,12840,0.0,0.6
6.4,kthreadd,0,0.0,0.0
6.5,awk,3072,60.0,0.2
6.5,top,3872,15.0,0.2
6.5,ksoftirqd/1,0,5.0,0.0
6.6,top,3756,15.0,0.2
6.6,rcu_sched,0,5.0,0.0
6.6,ksoftirqd/1,0,5.0,0.0
6.7,awk,3156,57.9,0.2
6.7,top,3764,15.8,0.2
6.7,ksoftirqd/1,0,5.3,0.0
6.8,head,1052,76.2,0.1
6.8,awk,2936,28.6,0.1
6.8,top,3796,14.3,0.2
6.9,top,3788,26.3,0.2
6.9,systemd,12840,0.0,0.6
6.9,kthreadd,0,0.0,0.0
7.0,top,3760,20.0,0.2
7.0,systemd,12840,0.0,0.6
7.0,kthreadd,0,0.0,0.0
7.1,top,3736,15.8,0.2
7.1,systemd,12840,0.0,0.6
7.1,kthreadd,0,0.0,0.0
7.2,top,3768,10.5,0.2
7.2,systemd,12840,0.0,0.6
7.2,kthreadd,0,0.0,0.0
7.3,top,3744,21.1,0.2
7.3,ksoftirqd/1,0,5.3,0.0
7.3,systemd,12840,0.0,0.6
7.4,top,3780,25.0,0.2
7.4,systemd,12840,0.0,0.6
7.4,kthreadd,0,0.0,0.0
7.5,top,3804,26.5,0.2
7.5,ksoftirqd/1,0,2.9,0.0
7.5,systemd,12840,0.0,0.6
7.6,top,3776,15.0,0.2
7.6,rcu_sched,0,5.0,0.0
7.6,ksoftirqd/1,0,5.0,0.0
7.7,top,3680,57.7,0.2
7.7,ksoftirqd/1,0,3.8,0.0
7.7,systemd,12840,0.0,0.6
7.8,top,3780,37.1,0.2
7.8,ksoftirqd/1,0,2.9,0.0
7.8,systemd,12840,0.0,0.6
7.9,top,3756,16.0,0.2
7.9,head,1056,16.0,0.1
7.9,ksoftirqd/0,0,4.0,0.0
8.0,head,1056,20.0,0.1
8.0,top,3776,12.0,0.2
8.0,ksoftirqd/1,0,4.0,0.0
8.1,top,3768,15.0,0.2
8.1,ksoftirqd/1,0,5.0,0.0
8.1,systemd,12840,0.0,0.6
8.2,top,3800,14.3,0.2
8.2,systemd,12840,0.0,0.6
8.2,kthreadd,0,0.0,0.0
8.3,top,3760,14.3,0.2
8.3,rcu_sched,0,4.8,0.0
8.3,ksoftirqd/1,0,4.8,0.0
8.4,top,3736,43.3,0.2
8.4,ksoftirqd/1,0,3.3,0.0
8.4,systemd,12840,0.0,0.6
8.5,top,3664,45.7,0.2
8.5,rcu_sched,0,2.9,0.0
8.5,ksoftirqd/1,0,2.9,0.0
8.6,awk,3104,61.9,0.2
8.6,top,3756,23.8,0.2
8.6,head,1116,9.5,0.1
8.7,top,3616,39.4,0.2
8.7,ksoftirqd/1,0,3.0,0.0
8.7,systemd,12840,0.0,0.6
8.8,head,1032,22.7,0.1
8.8,top,3804,18.2,0.2
8.8,awk,3136,18.2,0.2
8.9,top,3728,37.1,0.2
8.9,ksoftirqd/1,0,2.9,0.0
8.9,systemd,12840,0.0,0.6
9.0,awk,3164,66.7,0.2
9.0,top,3796,12.5,0.2
9.0,ksoftirqd/1,0,8.3,0.0
9.1,top,3700,10.8,0.2
9.1,ksoftirqd/1,0,5.4,0.0
9.1,kworker/u4:0-events_power_efficient,0,2.7,0.0
9.2,top,3760,15.8,0.2
9.2,systemd,12840,0.0,0.6
9.2,kthreadd,0,0.0,0.0
9.3,awk,3096,70.8,0.2
9.3,top,3792,16.7,0.2
9.3,ksoftirqd/1,0,4.2,0.0
9.4,top,3736,25.0,0.2
9.4,systemd,12840,0.0,0.6
9.4,kthreadd,0,0.0,0.0
9.5,awk,3056,70.0,0.2
9.5,top,3624,15.0,0.2
9.5,head,1024,15.0,0.1
9.6,awk,3116,78.3,0.2
9.6,top,3764,13.0,0.2
