Time(s),COMMAND,RES,%CPU,%MEM
5.4,ksoftirqd/0,0,4.8,0.0
5.4,ksoftirqd/1,0,4.8,0.0
5.5,top,3680,35.1,0.2
5.5,ksoftirqd/1,0,5.4,0.0
5.5,systemd,12348,0.0,0.6
5.6,awk,3180,50.0,0.2
5.6,top,3764,18.2,0.2
5.6,ksoftirqd/1,0,4.5,0.0
5.7,top,3768,12.2,0.2
5.7,ksoftirqd/0,0,2.4,0.0
5.7,rcu_sched,0,2.4,0.0
5.8,top,3632,9.5,0.2
5.8,systemd,12348,0.0,0.6
5.8,kthreadd,0,0.0,0.0
5.9,top,3636,12.5,0.2
5.9,ksoftirqd/1,0,4.2,0.0
5.9,systemd,12348,0.0,0.6
6.0,head,1008,26.9,0.1
6.0,top,3744,15.4,0.2
6.0,ksoftirqd/1,0,7.7,0.0
6.1,awk,3144,81.8,0.2
6.1,top,3636,13.6,0.2
6.1,head,1036,9.1,0.1
6.2,awk,3104,50.0,0.2
6.2,top,3868,20.0,0.2
6.2,head,1056,15.0,0.1
6.3,top,3744,56.2,0.2
6.3,ksoftirqd/1,0,3.1,0.0
6.3,systemd,12348,0.0,0.6
6.4,top,3776,15.8,0.2
6.4,ksoftirqd/1,0,5.3,0.0
6.4,systemd,12348,0.0,0.6
6.5,top,3732,19.0,0.2
6.5,ksoftirqd/1,0,4.8,0.0
6.5,systemd,12348,0.0,0.6
6.6,awk,3164,70.8,0.2
6.6,top,3760,12.5,0.2
6.6,ksoftirqd/1,0,4.2,0.0
6.7,top,3792,25.0,0.2
6.7,ksoftirqd/1,0,3.1,0.0
6.7,systemd,12348,0.0,0.6
6.8,top,3740,18.5,0.2
6.8,ksoftirqd/1,0,3.7,0.0
6.8,systemd,12348,0.0,0.6
6.9,awk,2936,73.9,0.1
6.9,top,3700,13.0,0.2
6.9,ksoftirqd/1,0,8.7,0.0
7.0,top,3772,20.0,0.2
7.0,systemd,12348,0.0,0.6
7.0,kthreadd,0,0.0,0.0
7.1,awk,3128,79.2,0.2
7.1,top,3712,12.5,0.2
7.1,ksoftirqd/1,0,4.2,0.0
7.2,awk,3124,56.5,0.2
7.2,top,3700,17.4,0.2
7.2,ksoftirqd/1,0,4.3,0.0
7.3,head,1060,33.3,0.1
7.3,awk,3092,16.7,0.2
7.3,ksoftirqd/1,0,8.3,0.0
7.4,awk,2912,85.7,0.1
7.4,top,3688,14.3,0.2
7.4,head,1036,9.5,0.1
7.5,top,3760,15.8,0.2
7.5,ksoftirqd/1,0,5.3,0.0
7.5,systemd,12348,0.0,0.6
7.6,top,3648,40.0,0.2
7.6,ksoftirqd/1,0,5.0,0.0
7.6,systemd,12348,0.0,0.6
7.7,top,3732,15.0,0.2
7.7,systemd,12348,0.0,0.6
7.7,kthreadd,0,0.0,0.0
7.8,top,3692,16.1,0.2
7.8,rcu_sched,0,3.2,0.0
7.8,ksoftirqd/1,0,3.2,0.0
7.9,top,3760,10.0,0.2
7.9,rcu_sched,0,3.3,0.0
7.9,ksoftirqd/1,0,3.3,0.0
8.0,top,3760,47.5,0.2
8.0,ksoftirqd/1,0,5.0,0.0
8.0,rcu_sched,0,2.5,0.0
8.1,head,1004,35.0,0.0
8.1,awk,3116,20.0,0.2
8.1,top,3756,15.0,0.2
8.2,awk,1840,81.0,0.1
8.2,head,1012,19.0,0.1
8.2,top,3692,14.3,0.2
8.3,top,3636,9.1,0.2
8.3,ksoftirqd/1,0,4.5,0.0
8.3,systemd,12348,0.0,0.6
8.4,top,3796,23.8,0.2
8.4,ksoftirqd/1,0,4.8,0.0
8.4,kworker/1:0-events,0,4.8,0.0
8.5,top,3620,20.0,0.2
8.5,systemd,12348,0.0,0.6
8.5,kthreadd,0,0.0,0.0
8.6,top,3784,20.0,0.2
8.6,systemd,12348,0.0,0.6
8.6,kthreadd,0,0.0,0.0
8.7,top,3784,20.0,0.2
8.7,ksoftirqd/1,0,5.0,0.0
8.7,systemd,12348,0.0,0.6
8.8,awk,3132,78.3,0.2
8.8,top,3620,17.4,0.2
8.8,ksoftirqd/1,0,8.7,0.0
8.9,top,3768,37.8,0.2
8.9,ksoftirqd/1,0,5.4,0.0
8.9,rcu_sched,0,2.7,0.0
9.0,top,3804,10.0,0.2
9.0,ksoftirqd/1,0,5.0,0.0
9.0,systemd,12348,0.0,0.6
9.1,ksoftirqd/1,0,5.3,0.0
9.1,top,3748,5.3,0.2
9.1,systemd,12348,0.0,0.6
9.2,head,1056,35.0,0.1
9.2,top,3812,10.0,0.2
9.2,ksoftirqd/1,0,5.0,0.0
9.3,top,3780,14.3,0.2
9.3,ksoftirqd/1,0,4.8,0.0
9.3,systemd,12348,0.0,0.6
9.4,awk,3148,78.3,0.2
9.4,top,3784,17.4,0.2
9.4,ksoftirqd/1,0,4.3,0.0
9.5,top,3872,36.4,0.2
9.5,ksoftirqd/1,0,3.0,0.0
9.5,systemd,12348,0.0,0.6
9.6,top,3760,12.5,0.2
9.6,ksoftirqd/1,0,2.5,0.0
9.6,systemd,12348,0.0,0.6
9.7,top,3788,14.3,0.2
9.7,ksoftirqd/1,0,4.8,0.0
9.7,systemd,12348,0.0,0.6
9.8,top,3812,19.0,0.2
9.8,kworker/u4:0-events_freezable_power_,0,4.8,0.0
9.8,systemd,12348,0.0,0.6
9.9,top,3744,7.1,0.2
9.9,ksoftirqd/1,0,4.8,0.0
9.9,jbd2/dm-0-8,0,2.4,0.0
10.0,top,3628,18.2,0.2
10.0,rcu_sched,0,4.5,0.0
10.0,ksoftirqd/1,0,4.5,0.0
10.1,head,1056,46.2,0.1
10.1,top,3704,15.4,0.2
10.1,ksoftirqd/1,0,7.7,0.0
10.2,top,3800,52.8,0.2
10.2,ksoftirqd/1,0,5.6,0.0
10.2,systemd,12348,0.0,0.6
10.3,top,3740,20.0,0.2
10.3,ksoftirqd/1,0,5.0,0.0
10.3,systemd,12348,0.0,0.6
10.4,top,3740,15.0,0.2
10.4,ksoftirqd/0,0,5.0,0.0
10.4,ksoftirqd/1,0,5.0,0.0
10.5,top,3732,20.0,0.2
10.5,systemd,12348,0.0,0.6
10.5,kthreadd,0,0.0,0.0
10.6,awk,3204,50.0,0.2
10.6,top,3688,20.0,0.2
10.6,ksoftirqd/1,0,5.0,0.0
10.7,top,3756,9.8,0.2
10.7,ksoftirqd/1,0,4.9,0.0
10.7,systemd,12348,0.0,0.6
10.8,awk,1776,85.7,0.1
10.8,top,3760,23.8,0.2
10.8,ksoftirqd/1,0,9.5,0.0
10.9,top,3780,42.2,0.2
10.9,rcu_sched,0,2.2,0.0
10.9,ksoftirqd/1,0,2.2,0.0
11.0,top,3620,39.5,0.2
11.0,ksoftirqd/1,0,4.7,0.0
11.0,systemd,12348,0.0,0.6
11.1,awk,3108,66.7,0.2
11.1,top,3744,14.3,0.2
11.1,head,1052,14.3,0.1
11.2,top,3760,20.5,0.2
11.2,ksoftirqd/1,0,2.6,0.0
11.2,kworker/1:0-events,0,2.6,0.0
11.3,top,3652,11.1,0.2
11.3,systemd,12348,0.0,0.6
11.3,kthreadd,0,0.0,0.0
11.4,top,3804,15.0,0.2
11.4,ksoftirqd/1,0,5.0,0.0
11.4,systemd,12348,0.0,0.6
11.5,head,1092,75.0,0.1
11.5,awk,3120,35.0,0.2
11.5,top,3736,15.0,0.2
11.6,top,3744,20.0,0.2
11.6,ksoftirqd/1,0,5.0,0.0
11.6,systemd,12348,0.0,0.6
11.7,awk,3128,75.0,0.2
11.7,top,3748,15.0,0.2
11.7,head,1060,10.0,0.1
11.8,top,3768,10.8,0.2
11.8,ksoftirqd/0,0,2.7,0.0
11.8,rcu_sched,0,2.7,0.0
11.9,top,3676,14.3,0.2
11.9,multipathd,27240,4.8,1.4
11.9,systemd,12348,0.0,0.6
12.0,awk,3120,81.0,0.2
12.0,top,3788,14.3,0.2
12.0,ksoftirqd/1,0,4.8,0.0
12.1,top,3772,36.4,0.2
12.1,ksoftirqd/1,0,3.0,0.0
12.1,systemd,12348,0.0,0.6
12.2,top,3800,11.8,0.2
12.2,ksoftirqd/1,0,5.9,0.0
12.2,systemd,12348,0.0,0.6
12.3,top,3776,37.5,0.2
12.3,ksoftirqd/1,0,3.1,0.0
12.3,systemd,12348,0.0,0.6
12.4,top,3808,69.6,0.2
12.4,awk,3064,65.2,0.2
12.4,ksoftirqd/1,0,8.7,0.0
12.5,top,3756,15.0,0.2
12.5,ksoftirqd/1,0,5.0,0.0
12.5,kworker/1:0-events,0,5.0,0.0
12.6,top,3676,12.5,0.2
12.6,ksoftirqd/1,0,4.2,0.0
12.6,systemd,12348,0.0,0.6
12.7,top,3876,19.5,0.2
12.7,ksoftirqd/1,0,2.4,0.0
12.7,systemd,12348,0.0,0.6
12.8,top,3620,14.3,0.2
12.8,systemd,12348,0.0,0.6
12.8,kthreadd,0,0.0,0.0
12.9,awk,3116,84.2,0.2
12.9,top,3772,21.1,0.2
12.9,ksoftirqd/1,0,10.5,0.0
13.0,top,3772,22.2,0.2
13.0,rcu_sched,0,2.8,0.0
13.0,ksoftirqd/1,0,2.8,0.0
13.1,top,3736,15.0,0.2
13.1,ksoftirqd/1,0,5.0,0.0
13.1,systemd,12348,0.0,0.6
13.2,top,3632,10.0,0.2
13.2,ksoftirqd/1,0,5.0,0.0
13.2,systemd,12348,0.0,0.6
13.3,top,3620,45.7,0.2
13.3,ksoftirqd/1,0,4.3,0.0
13.3,systemd,12348,0.0,0.6
13.4,awk,3152,85.7,0.2
13.4,top,3708,14.3,0.2
13.4,head,1052,14.3,0.1
13.5,top,3872,43.2,0.2
13.5,ksoftirqd/1,0,2.7,0.0
13.5,systemd,12348,0.0,0.6
13.6,head,1040,36.0,0.1
13.6,ksoftirqd/1,0,8.0,0.0
13.6,top,3760,8.0,0.2
13.7,top,3736,44.1,0.2
13.7,ksoftirqd/1,0,2.9,0.0
13.7,systemd,12348,0.0,0.6
13.8,top,3780,12.9,0.2
13.8,ksoftirqd/1,0,3.2,0.0
13.8,systemd,12348,0.0,0.6
13.9,awk,3164,81.0,0.2
13.9,top,3736,14.3,0.2
13.9,head,1008,9.5,0.1
14.0,awk,816,85.0,0.0
14.0,top,3632,20.0,0.2
14.0,head,1036,15.0,0.1
14.1,top,3748,44.4,0.2
14.1,ksoftirqd/1,0,2.8,0.0
14.1,systemd,12348,0.0,0.6
14.2,top,3760,44.4,0.2
14.2,ksoftirqd/1,0,2.8,0.0
14.2,systemd,12348,0.0,0.6
14.3,top,3776,19.0,0.2
14.3,ksoftirqd/1,0,4.8,0.0
14.3,systemd,12348,0.0,0.6
14.4,top,3624,36.6,0.2
14.4,ksoftirqd/1,0,2.4,0.0
14.4,systemd-network,7360,2.4,0.4
14.5,top,3740,38.2,0.2
14.5,ksoftirqd/0,0,2.9,0.0
14.5,systemd,12348,0.0,0.6
14.6,top,3772,35.9,0.2
14.6,ksoftirqd/1,0,2.6,0.0
14.6,systemd,12348,0.0,0.6
14.7,awk,1824,85.7,0.1
14.7,top,3768,9.5,0.2
14.7,head,1044,9.5,0.1
14.8,top,3772,38.5,0.2
14.8,ksoftirqd/1,0,2.6,0.0
14.8,systemd-network,7360,2.6,0.4
14.9,top,3612,35.1,0.2
14.9,ksoftirqd/1,0,2.7,0.0
14.9,systemd,12348,0.0,0.6
15.0,snapd,28856,31.8,1.4
15.0,top,3768,13.6,0.2
15.0,ksoftirqd/1,0,4.5,0.0
15.1,top,3680,22.7,0.2
