Time(s),COMMAND,RES,%CPU,%MEM
5.5,top,3788,11.1,0.2
5.5,Suricata-Main,45960,5.6,2.3
5.5,systemd,12680,0.0,0.6
5.6,top,3760,16.7,0.2
5.6,systemd,12680,0.0,0.6
5.6,kthreadd,0,0.0,0.0
5.7,top,3632,16.7,0.2
5.7,systemd,12680,0.0,0.6
5.7,kthreadd,0,0.0,0.0
5.8,top,3760,11.1,0.2
5.8,kworker/u4:2-ext4-rsv-conversion,0,5.6,0.0
5.8,awk,3128,5.6,0.2
5.9,top,3796,11.1,0.2
5.9,systemd,12680,0.0,0.6
5.9,kthreadd,0,0.0,0.0
6.0,top,3676,11.1,0.2
6.0,systemd,12680,0.0,0.6
6.0,kthreadd,0,0.0,0.0
6.1,Suricata-Main,45960,10.5,2.3
6.1,top,3772,5.3,0.2
6.1,systemd,12680,0.0,0.6
6.2,top,3680,11.1,0.2
6.2,Suricata-Main,45960,5.6,2.3
6.2,systemd,12680,0.0,0.6
6.3,Suricata-Main,45960,5.6,2.3
6.3,top,3772,5.6,0.2
6.3,systemd,12680,0.0,0.6
6.4,Suricata-Main,45960,15.0,2.3
6.4,top,3700,15.0,0.2
6.4,ksoftirqd/0,0,5.0,0.0
6.5,Suricata-Main,45960,31.6,2.3
6.5,top,3764,10.5,0.2
6.5,systemd,12680,0.0,0.6
6.6,Suricata-Main,45960,21.1,2.3
6.6,top,3744,10.5,0.2
6.6,systemd,12680,0.0,0.6
6.7,Suricata-Main,45960,26.3,2.3
6.7,top,3876,10.5,0.2
6.7,awk,3064,5.3,0.2
6.8,top,3692,15.8,0.2
6.8,Suricata-Main,45960,10.5,2.3
6.8,kworker/u4:2-events_power_efficient,0,5.3,0.0
6.9,Suricata-Main,45960,21.1,2.3
6.9,top,3752,15.8,0.2
6.9,systemd,12680,0.0,0.6
7.0,top,3756,14.3,0.2
7.0,Suricata-Main,45960,9.5,2.3
7.0,systemd,12680,0.0,0.6
7.1,Suricata-Main,45960,21.1,2.3
7.1,top,3696,15.8,0.2
7.1,awk,3112,5.3,0.2
7.2,top,3736,20.0,0.2
7.2,Suricata-Main,45960,15.0,2.3
7.2,rcu_sched,0,5.0,0.0
7.3,Suricata-Main,45960,21.1,2.3
7.3,top,3628,15.8,0.2
7.3,systemd,12680,0.0,0.6
7.4,Suricata-Main,45960,15.0,2.3
7.4,top,3764,10.0,0.2
7.4,systemd,12680,0.0,0.6
7.5,Suricata-Main,45960,9.5,2.3
7.5,top,3800,9.5,0.2
7.5,ksoftirqd/1,0,4.8,0.0
7.6,Suricata-Main,45960,15.0,2.3
7.6,top,3748,15.0,0.2
7.6,kcompactd0,0,5.0,0.0
7.7,Suricata-Main,45960,15.0,2.3
7.7,top,3748,15.0,0.2
7.7,systemd,12680,0.0,0.6
7.8,Suricata-Main,45960,14.3,2.3
7.8,top,3600,14.3,0.2
7.8,systemd,12680,0.0,0.6
7.9,top,3752,15.0,0.2
7.9,Suricata-Main,45960,10.0,2.3
7.9,systemd,12680,0.0,0.6
8.0,Suricata-Main,45960,15.0,2.3
8.0,top,3760,15.0,0.2
8.0,systemd,12680,0.0,0.6
8.1,Suricata-Main,45960,15.8,2.3
8.1,top,3868,10.5,0.2
8.1,systemd,12680,0.0,0.6
8.2,Suricata-Main,45960,13.6,2.3
8.2,top,3740,13.6,0.2
8.2,ksoftirqd/1,0,4.5,0.0
8.3,Suricata-Main,45960,15.8,2.3
8.3,top,3696,10.5,0.2
8.3,systemd,12680,0.0,0.6
8.4,Suricata-Main,45960,20.0,2.3
8.4,top,3808,15.0,0.2
8.4,ksoftirqd/1,0,5.0,0.0
8.5,Suricata-Main,45960,15.0,2.3
8.5,top,3756,10.0,0.2
