Time(s),COMMAND,RES,%CPU,%MEM
7.4,ksoftirqd/1,0,73.9,0.0
7.4,Suricata-Main,45960,52.2,2.3
7.4,top,3736,21.7,0.2
7.5,ksoftirqd/1,0,80.8,0.0
7.5,Suricata-Main,45960,50.0,2.3
7.5,top,3800,15.4,0.2
7.6,ksoftirqd/1,0,71.4,0.0
7.6,Suricata-Main,45960,46.4,2.3
7.6,top,3728,14.3,0.2
7.7,ksoftirqd/1,0,76.9,0.0
7.7,Suricata-Main,45960,53.8,2.3
7.7,top,3772,19.2,0.2
7.8,ksoftirqd/1,0,90.9,0.0
7.8,Suricata-Main,45960,63.6,2.3
7.8,top,3812,18.2,0.2
7.9,ksoftirqd/1,0,72.4,0.0
7.9,Suricata-Main,45960,51.7,2.3
7.9,top,3772,13.8,0.2
8.0,ksoftirqd/1,0,82.1,0.0
8.0,Suricata-Main,45960,42.9,2.3
8.0,top,3776,10.7,0.2
8.1,ksoftirqd/1,0,82.8,0.0
8.1,Suricata-Main,45960,48.3,2.3
8.1,top,3760,13.8,0.2
8.2,ksoftirqd/1,0,64.3,0.0
8.2,Suricata-Main,45960,42.9,2.3
8.2,top,3632,14.3,0.2
8.3,ksoftirqd/1,0,75.0,0.0
8.3,Suricata-Main,45960,70.8,2.3
8.3,top,3804,16.7,0.2
8.4,ksoftirqd/1,0,80.8,0.0
8.4,Suricata-Main,45960,50.0,2.3
8.4,top,3624,15.4,0.2
8.5,ksoftirqd/1,0,80.0,0.0
8.5,Suricata-Main,45960,52.0,2.3
8.5,top,3748,16.0,0.2
8.6,ksoftirqd/1,0,82.6,0.0
8.6,Suricata-Main,45960,65.2,2.3
8.6,top,3756,17.4,0.2
8.7,ksoftirqd/1,0,70.0,0.0
8.7,Suricata-Main,45960,46.7,2.3
8.7,top,3736,13.3,0.2
8.8,ksoftirqd/1,0,78.6,0.0
8.8,Suricata-Main,45960,46.4,2.3
8.8,top,3632,14.3,0.2
8.9,ksoftirqd/1,0,69.6,0.0
8.9,Suricata-Main,45960,56.5,2.3
8.9,top,3796,13.0,0.2
9.0,ksoftirqd/1,0,70.8,0.0
9.0,Suricata-Main,45960,50.0,2.3
9.0,top,3732,12.5,0.2
9.1,ksoftirqd/1,0,75.0,0.0
9.1,Suricata-Main,45960,42.9,2.3
9.1,top,3696,14.3,0.2
9.2,ksoftirqd/1,0,90.0,0.0
9.2,Suricata-Main,45960,70.0,2.3
9.2,top,3692,25.0,0.2
9.3,ksoftirqd/1,0,86.2,0.0
9.3,Suricata-Main,45960,48.3,2.3
9.3,top,3760,13.8,0.2
