Time(s),COMMAND,RES,%CPU,%MEM
5.5,Suricata-Main,47908,11.1,2.4
5.5,top,3692,11.1,0.2
5.5,systemd,12400,0.0,0.6
5.6,top,3796,17.6,0.2
5.6,Suricata-Main,47908,5.9,2.4
5.6,systemd,12400,0.0,0.6
5.7,top,3708,11.8,0.2
5.7,systemd,12400,0.0,0.6
5.7,kthreadd,0,0.0,0.0
5.8,top,3768,11.8,0.2
5.8,Suricata-Main,47908,5.9,2.4
5.8,awk,3124,5.9,0.2
5.9,top,3752,11.1,0.2
5.9,systemd,12400,0.0,0.6
5.9,kthreadd,0,0.0,0.0
6.0,top,3736,11.1,0.2
6.0,systemd,12400,0.0,0.6
6.0,kthreadd,0,0.0,0.0
6.1,top,3752,5.0,0.2
6.1,systemd,12400,0.0,0.6
6.1,kthreadd,0,0.0,0.0
6.2,top,3768,5.9,0.2
6.2,systemd,12400,0.0,0.6
6.2,kthreadd,0,0.0,0.0
6.3,top,3640,11.8,0.2
6.3,systemd,12400,0.0,0.6
6.3,kthreadd,0,0.0,0.0
6.4,top,3764,11.8,0.2
6.4,Suricata-Main,47908,5.9,2.4
6.4,systemd,12400,0.0,0.6
6.5,top,3744,11.1,0.2
6.5,systemd,12400,0.0,0.6
6.5,kthreadd,0,0.0,0.0
6.6,top,3688,11.1,0.2
6.6,Suricata-Main,47908,5.6,2.4
6.6,systemd,12400,0.0,0.6
6.7,Suricata-Main,47908,5.6,2.4
6.7,top,3776,5.6,0.2
6.7,systemd,12400,0.0,0.6
6.8,top,3768,11.8,0.2
6.8,systemd,12400,0.0,0.6
6.8,kthreadd,0,0.0,0.0
6.9,top,3756,10.5,0.2
6.9,systemd,12400,0.0,0.6
6.9,kthreadd,0,0.0,0.0
7.0,top,3736,5.6,0.2
7.0,systemd,12400,0.0,0.6
7.0,kthreadd,0,0.0,0.0
7.1,top,3744,11.1,0.2
7.1,systemd,12400,0.0,0.6
7.1,kthreadd,0,0.0,0.0
7.2,top,3868,11.8,0.2
7.2,Suricata-Main,47908,5.9,2.4
7.2,systemd,12400,0.0,0.6
7.3,Suricata-Main,47908,11.1,2.4
7.3,top,3804,5.6,0.2
7.3,systemd,12400,0.0,0.6
7.4,top,3756,16.7,0.2
7.4,Suricata-Main,47908,5.6,2.4
7.4,systemd,12400,0.0,0.6
7.5,top,3804,11.1,0.2
7.5,multipathd,27240,5.6,1.4
7.5,Suricata-Main,47908,5.6,2.4
7.6,top,3768,11.1,0.2
7.6,systemd,12400,0.0,0.6
7.6,kthreadd,0,0.0,0.0
7.7,top,3700,11.8,0.2
7.7,systemd,12400,0.0,0.6
7.7,kthreadd,0,0.0,0.0
7.8,Suricata-Main,47908,5.6,2.4
7.8,top,3776,5.6,0.2
7.8,systemd,12400,0.0,0.6
7.9,Suricata-Main,47908,5.9,2.4
7.9,kworker/u4:1-events_unbound,0,5.9,0.0
7.9,top,3764,5.9,0.2
8.0,Suricata-Main,47908,11.1,2.4
8.0,top,3872,11.1,0.2
8.0,systemd,12400,0.0,0.6
8.1,rcu_sched,0,5.9,0.0
8.1,top,3776,5.9,0.2
8.1,systemd,12400,0.0,0.6
8.2,Suricata-Main,47908,5.6,2.4
8.2,top,3768,5.6,0.2
8.2,systemd,12400,0.0,0.6
8.3,top,3804,5.3,0.2
8.3,systemd,12400,0.0,0.6
8.3,kthreadd,0,0.0,0.0
8.4,top,3792,11.1,0.2
8.4,systemd,12400,0.0,0.6
8.4,kthreadd,0,0.0,0.0
8.5,top,3756,11.8,0.2
8.5,systemd,12400,0.0,0.6
8.5,kthreadd,0,0.0,0.0
8.6,Suricata-Main,47908,11.8,2.4
8.6,top,3800,11.8,0.2
8.6,systemd,12400,0.0,0.6
8.7,top,3724,11.1,0.2
8.7,Suricata-Main,47908,5.6,2.4
8.7,systemd,12400,0.0,0.6
8.8,Suricata-Main,47908,5.6,2.4
8.8,top,3620,5.6,0.2
8.8,awk,3096,5.6,0.2
8.9,top,3740,5.9,0.2
8.9,systemd,12400,0.0,0.6
8.9,kthreadd,0,0.0,0.0
9.0,top,3812,11.1,0.2
9.0,rcu_sched,0,5.6,0.0
9.0,systemd,12400,0.0,0.6
9.1,top,3684,11.1,0.2
9.1,systemd,12400,0.0,0.6
9.1,kthreadd,0,0.0,0.0
9.2,top,3768,11.1,0.2
9.2,packagekitd,15476,5.6,0.8
9.2,Suricata-Main,47908,5.6,2.4
9.3,Suricata-Main,47908,11.8,2.4
9.3,top,3804,5.9,0.2
9.3,systemd,12400,0.0,0.6
9.4,top,3772,11.1,0.2
9.4,multipathd,27240,5.6,1.4
9.4,Suricata-Main,47908,5.6,2.4
9.5,top,3720,11.1,0.2
9.5,Suricata-Main,47908,5.6,2.4
9.5,systemd,12400,0.0,0.6
9.6,top,3752,10.5,0.2
9.6,systemd,12400,0.0,0.6
9.6,kthreadd,0,0.0,0.0
9.7,top,3876,11.1,0.2
9.7,systemd,12400,0.0,0.6
9.7,kthreadd,0,0.0,0.0
9.8,top,3736,11.8,0.2
9.8,Suricata-Main,47908,5.9,2.4
9.8,systemd,12400,0.0,0.6
9.9,top,3704,11.1,0.2
9.9,systemd,12400,0.0,0.6
9.9,kthreadd,0,0.0,0.0
10.0,top,3764,11.1,0.2
10.0,systemd,12400,0.0,0.6
10.0,kthreadd,0,0.0,0.0
10.1,top,3784,11.1,0.2
10.1,Suricata-Main,47908,5.6,2.4
10.1,systemd,12400,0.0,0.6
10.2,top,3724,11.8,0.2
10.2,Suricata-Main,47908,5.9,2.4
10.2,systemd,12400,0.0,0.6
10.3,top,3760,11.1,0.2
10.3,systemd,12400,0.0,0.6
10.3,kthreadd,0,0.0,0.0
10.4,top,3728,5.6,0.2
10.4,systemd,12400,0.0,0.6
10.4,kthreadd,0,0.0,0.0
10.5,top,3724,11.1,0.2
10.5,Suricata-Main,47908,5.6,2.4
10.5,systemd,12400,0.0,0.6
10.6,Suricata-Main,47908,16.7,2.4
10.6,top,3768,11.1,0.2
10.6,systemd,12400,0.0,0.6
10.7,top,3736,10.5,0.2
10.7,Suricata-Main,47908,5.3,2.4
10.7,systemd,12400,0.0,0.6
10.8,top,3744,11.8,0.2
10.8,systemd,12400,0.0,0.6
10.8,kthreadd,0,0.0,0.0
10.9,top,3796,11.1,0.2
10.9,Suricata-Main,47908,5.6,2.4
10.9,systemd,12400,0.0,0.6
11.0,awk,2936,11.1,0.1
11.0,top,3764,5.6,0.2
11.0,systemd,12400,0.0,0.6
11.1,top,3704,11.1,0.2
11.1,systemd,12400,0.0,0.6
11.1,kthreadd,0,0.0,0.0
11.2,top,3772,11.1,0.2
11.2,systemd,12400,0.0,0.6
