Time(s),COMMAND,RES,%CPU,%MEM
7.9,top,3772,12.5,0.2
8.0,ksoftirqd/0,0,70.8,0.0
8.0,Suricata-Main,45788,58.3,2.3
8.0,top,3772,12.5,0.2
8.1,ksoftirqd/0,0,85.7,0.0
8.1,Suricata-Main,45788,57.1,2.3
8.1,top,3724,14.3,0.2
8.2,ksoftirqd/0,0,64.3,0.0
8.2,Suricata-Main,45788,50.0,2.3
8.2,top,3768,14.3,0.2
8.3,ksoftirqd/0,0,72.7,0.0
8.3,Suricata-Main,45788,59.1,2.3
8.3,top,3736,13.6,0.2
8.4,ksoftirqd/0,0,80.0,0.0
8.4,Suricata-Main,45788,52.0,2.3
8.4,top,3764,16.0,0.2
8.5,ksoftirqd/0,0,84.2,0.0
8.5,Suricata-Main,45788,78.9,2.3
8.5,top,3772,21.1,0.2
8.6,ksoftirqd/0,0,81.0,0.0
8.6,Suricata-Main,45788,66.7,2.3
8.6,top,3740,23.8,0.2
8.7,ksoftirqd/0,0,77.8,0.0
8.7,Suricata-Main,45788,59.3,2.3
8.7,top,3732,14.8,0.2
8.8,ksoftirqd/0,0,80.8,0.0
8.8,Suricata-Main,45788,61.5,2.3
8.8,top,3752,15.4,0.2
8.9,ksoftirqd/0,0,88.0,0.0
8.9,Suricata-Main,45788,56.0,2.3
8.9,top,3752,12.0,0.2
9.0,ksoftirqd/0,0,72.0,0.0
9.0,Suricata-Main,45788,52.0,2.3
9.0,top,3808,8.0,0.2
9.1,ksoftirqd/0,0,76.0,0.0
9.1,Suricata-Main,45788,60.0,2.3
9.1,top,3708,20.0,0.2
9.2,ksoftirqd/0,0,80.0,0.0
9.2,Suricata-Main,45788,52.0,2.3
9.2,top,3764,12.0,0.2
9.3,ksoftirqd/0,0,71.4,0.0
9.3,Suricata-Main,45788,71.4,2.3
9.3,top,3708,14.3,0.2
9.4,ksoftirqd/0,0,75.0,0.0
9.4,Suricata-Main,45788,65.0,2.3
9.4,top,3700,15.0,0.2
9.5,ksoftirqd/0,0,77.3,0.0
9.5,Suricata-Main,45788,68.2,2.3
9.5,top,3772,22.7,0.2
9.6,ksoftirqd/0,0,84.2,0.0
9.6,Suricata-Main,45788,73.7,2.3
9.6,top,3684,21.1,0.2
9.7,ksoftirqd/0,0,80.0,0.0
9.7,Suricata-Main,45788,60.0,2.3
9.7,top,3620,16.0,0.2
9.8,ksoftirqd/0,0,69.2,0.0
9.8,Suricata-Main,45788,50.0,2.3
9.8,top,3756,11.5,0.2
9.9,ksoftirqd/0,0,84.0,0.0
9.9,Suricata-Main,45788,76.0,2.3
9.9,top,3768,20.0,0.2
10.0,ksoftirqd/0,0,80.0,0.0
10.0,Suricata-Main,45788,60.0,2.3
10.0,top,3744,16.0,0.2
10.1,ksoftirqd/0,0,81.5,0.0
10.1,Suricata-Main,45788,51.9,2.3
10.1,top,3796,18.5,0.2
10.2,ksoftirqd/0,0,77.3,0.0
10.2,Suricata-Main,45788,63.6,2.3
10.2,top,3776,18.2,0.2
10.3,ksoftirqd/0,0,84.0,0.0
10.3,Suricata-Main,45788,60.0,2.3
10.3,top,3808,20.0,0.2
10.4,ksoftirqd/0,0,76.2,0.0
10.4,Suricata-Main,45788,57.1,2.3
10.4,top,3652,19.0,0.2
10.5,ksoftirqd/0,0,87.5,0.0
10.5,Suricata-Main,45788,62.5,2.3
10.5,top,3764,16.7,0.2
10.6,ksoftirqd/0,0,74.1,0.0
10.6,Suricata-Main,45788,51.9,2.3
10.6,top,3744,14.8,0.2
10.7,ksoftirqd/0,0,83.3,0.0
10.7,Suricata-Main,45788,58.3,2.3
10.7,top,3764,12.5,0.2
10.8,ksoftirqd/0,0,88.5,0.0
10.8,Suricata-Main,45788,53.8,2.3
10.8,top,3788,11.5,0.2
10.9,ksoftirqd/0,0,85.0,0.0
10.9,Suricata-Main,45788,65.0,2.3
10.9,top,3756,20.0,0.2
11.0,ksoftirqd/0,0,80.0,0.0
11.0,Suricata-Main,45788,56.0,2.3
11.0,top,3800,16.0,0.2
11.1,ksoftirqd/0,0,85.2,0.0
11.1,Suricata-Main,45788,55.6,2.3
11.1,top,3748,14.8,0.2
11.2,ksoftirqd/0,0,76.2,0.0
11.2,Suricata-Main,45788,66.7,2.3
11.2,top,3768,19.0,0.2
11.3,ksoftirqd/0,0,87.5,0.0
11.3,Suricata-Main,45788,70.8,2.3
11.3,top,3768,16.7,0.2
11.4,ksoftirqd/0,0,76.0,0.0
11.4,Suricata-Main,45788,60.0,2.3
11.4,top,3800,12.0,0.2
11.5,ksoftirqd/0,0,72.7,0.0
11.5,Suricata-Main,45788,63.6,2.3
11.5,top,3736,18.2,0.2
11.6,ksoftirqd/0,0,86.4,0.0
11.6,Suricata-Main,45788,63.6,2.3
11.6,top,3796,13.6,0.2
11.7,ksoftirqd/0,0,79.2,0.0
11.7,Suricata-Main,45788,70.8,2.3
11.7,top,3704,25.0,0.2
11.8,ksoftirqd/0,0,82.8,0.0
11.8,Suricata-Main,45788,55.2,2.3
11.8,top,3636,10.3,0.2
11.9,ksoftirqd/0,0,76.9,0.0
11.9,Suricata-Main,45788,53.8,2.3
11.9,top,3756,11.5,0.2
12.0,ksoftirqd/0,0,84.2,0.0
12.0,Suricata-Main,45788,68.4,2.3
12.0,top,3788,21.1,0.2
12.1,ksoftirqd/0,0,80.8,0.0
12.1,Suricata-Main,45788,57.7,2.3
12.1,top,3756,15.4,0.2
12.2,ksoftirqd/0,0,88.5,0.0
12.2,Suricata-Main,45788,57.7,2.3
12.2,top,3724,15.4,0.2
12.3,ksoftirqd/0,0,73.9,0.0
12.3,Suricata-Main,45788,65.2,2.3
12.3,top,3620,17.4,0.2
12.4,ksoftirqd/0,0,74.1,0.0
12.4,Suricata-Main,45788,59.3,2.3
12.4,top,3812,14.8,0.2
12.5,ksoftirqd/0,0,70.0,0.0
12.5,Suricata-Main,45788,46.7,2.3
12.5,top,3744,10.0,0.2
12.6,ksoftirqd/0,0,85.7,0.0
12.6,Suricata-Main,45788,57.1,2.3
12.6,top,3756,14.3,0.2
12.7,ksoftirqd/0,0,87.5,0.0
12.7,Suricata-Main,45788,70.8,2.3
12.7,top,3804,20.8,0.2
12.8,ksoftirqd/0,0,75.0,0.0
12.8,Suricata-Main,45788,53.6,2.3
12.8,top,3768,10.7,0.2
12.9,ksoftirqd/0,0,76.0,0.0
12.9,Suricata-Main,45788,60.0,2.3
12.9,top,3796,16.0,0.2
13.0,ksoftirqd/0,0,80.0,0.0
13.0,Suricata-Main,45788,68.0,2.3
13.0,top,3720,16.0,0.2
13.1,ksoftirqd/0,0,83.3,0.0
13.1,Suricata-Main,45788,53.3,2.3
13.1,top,3744,10.0,0.2
13.2,ksoftirqd/0,0,73.1,0.0
13.2,Suricata-Main,45788,53.8,2.3
13.2,top,3792,15.4,0.2
13.3,ksoftirqd/0,0,81.8,0.0
13.3,Suricata-Main,45788,68.2,2.3
13.3,top,3804,18.2,0.2
13.4,ksoftirqd/0,0,75.0,0.0
13.4,Suricata-Main,45788,46.9,2.3
13.4,top,3800,9.4,0.2
13.5,ksoftirqd/0,0,84.6,0.0
13.5,Suricata-Main,45788,69.2,2.3
13.5,top,3800,23.1,0.2
13.6,ksoftirqd/0,0,80.0,0.0
13.6,Suricata-Main,45788,63.3,2.3
