Time(s),COMMAND,RES,%CPU,%MEM
5.4,head,996,15.0,0.0
5.5,awk,3120,50.0,0.2
5.5,top,3768,8.3,0.2
5.5,ksoftirqd/1,0,4.2,0.0
5.6,top,3688,15.0,0.2
5.6,systemd,12348,0.0,0.6
5.6,kthreadd,0,0.0,0.0
5.7,top,3740,20.0,0.2
5.7,systemd,12348,0.0,0.6
5.7,kthreadd,0,0.0,0.0
5.8,top,3732,11.4,0.2
5.8,ksoftirqd/1,0,2.9,0.0
5.8,systemd,12348,0.0,0.6
5.9,head,1036,20.8,0.1
5.9,top,3812,12.5,0.2
5.9,awk,3120,8.3,0.2
6.0,top,3748,20.0,0.2
6.0,ksoftirqd/1,0,4.0,0.0
6.0,systemd,12348,0.0,0.6
6.1,top,3796,13.0,0.2
6.1,systemd,12348,0.0,0.6
6.1,kthreadd,0,0.0,0.0
6.2,top,3760,16.7,0.2
6.2,ksoftirqd/1,0,4.2,0.0
6.2,systemd,12348,0.0,0.6
6.3,top,3764,9.5,0.2
6.3,ksoftirqd/1,0,4.8,0.0
6.3,systemd,12348,0.0,0.6
6.4,top,3800,12.5,0.2
6.4,ksoftirqd/1,0,3.1,0.0
6.4,systemd,12348,0.0,0.6
6.5,top,3768,9.1,0.2
6.5,systemd,12348,0.0,0.6
6.5,kthreadd,0,0.0,0.0
6.6,top,3628,20.0,0.2
6.6,systemd,12348,0.0,0.6
6.6,kthreadd,0,0.0,0.0
6.7,head,1056,33.3,0.1
6.7,top,3800,12.5,0.2
6.7,awk,3204,12.5,0.2
6.8,top,3700,20.0,0.2
6.8,systemd,12348,0.0,0.6
6.8,kthreadd,0,0.0,0.0
6.9,top,3636,37.5,0.2
6.9,ksoftirqd/1,0,2.5,0.0
6.9,systemd,12348,0.0,0.6
7.0,awk,3164,73.9,0.2
7.0,top,3728,17.4,0.2
7.0,ksoftirqd/1,0,8.7,0.0
7.1,top,3812,9.1,0.2
7.1,ksoftirqd/1,0,3.0,0.0
7.1,systemd,12348,0.0,0.6
7.2,top,3808,9.1,0.2
7.2,ksoftirqd/1,0,4.5,0.0
7.2,systemd,12348,0.0,0.6
7.3,awk,3152,85.0,0.2
7.3,top,3804,20.0,0.2
7.3,head,1052,20.0,0.1
7.4,top,3804,10.5,0.2
7.4,ksoftirqd/1,0,2.6,0.0
7.4,systemd,12348,0.0,0.6
7.5,top,3784,19.0,0.2
7.5,ksoftirqd/0,0,4.8,0.0
7.5,ksoftirqd/1,0,4.8,0.0
7.6,top,3768,20.0,0.2
7.6,ksoftirqd/1,0,5.0,0.0
7.6,kcompactd0,0,5.0,0.0
7.7,top,3584,20.0,0.2
7.7,ksoftirqd/1,0,5.0,0.0
7.7,systemd,12348,0.0,0.6
7.8,top,3768,65.4,0.2
7.8,ksoftirqd/1,0,3.8,0.0
7.8,systemd,12348,0.0,0.6
7.9,top,3804,22.7,0.2
7.9,awk,3108,13.6,0.2
7.9,ksoftirqd/1,0,9.1,0.0
8.0,top,3780,14.6,0.2
8.0,ksoftirqd/1,0,4.9,0.0
8.0,systemd,12348,0.0,0.6
8.1,top,3768,25.0,0.2
8.1,ksoftirqd/1,0,5.0,0.0
8.1,systemd,12348,0.0,0.6
8.2,top,3740,15.8,0.2
8.2,systemd,12348,0.0,0.6
8.2,kthreadd,0,0.0,0.0
8.3,top,3800,8.3,0.2
8.3,ksoftirqd/1,0,2.8,0.0
8.3,systemd,12348,0.0,0.6
8.4,awk,3160,71.4,0.2
8.4,top,3612,19.0,0.2
8.4,rcu_sched,0,4.8,0.0
8.5,top,3624,51.5,0.2
8.5,rcu_sched,0,3.0,0.0
8.5,ksoftirqd/1,0,3.0,0.0
8.6,top,3796,20.0,0.2
8.6,kworker/u4:2-events_freezable_power_,0,5.0,0.0
8.6,systemd,12348,0.0,0.6
8.7,top,3776,15.6,0.2
8.7,ksoftirqd/1,0,3.1,0.0
8.7,systemd,12348,0.0,0.6
8.8,top,3796,10.7,0.2
8.8,ksoftirqd/1,0,3.6,0.0
8.8,systemd,12348,0.0,0.6
8.9,awk,2940,60.0,0.1
8.9,top,3632,20.0,0.2
8.9,ksoftirqd/1,0,5.0,0.0
9.0,top,3768,51.4,0.2
9.0,ksoftirqd/1,0,5.4,0.0
9.0,rcu_sched,0,2.7,0.0
9.1,top,3680,21.7,0.2
9.1,awk,3136,8.7,0.2
9.1,head,1092,8.7,0.1
9.2,head,1012,45.0,0.1
9.2,awk,3100,30.0,0.2
9.2,top,3632,20.0,0.2
9.3,top,3804,15.6,0.2
9.3,ksoftirqd/1,0,3.1,0.0
9.3,systemd,12348,0.0,0.6
9.4,top,3580,18.8,0.2
9.4,kworker/0:1H-kblockd,0,3.1,0.0
9.4,systemd,12348,0.0,0.6
9.5,top,3752,20.0,0.2
9.5,systemd,12348,0.0,0.6
9.5,kthreadd,0,0.0,0.0
9.6,head,1056,31.8,0.1
9.6,top,3700,18.2,0.2
9.6,awk,3064,18.2,0.2
9.7,awk,2940,85.0,0.1
9.7,top,3636,20.0,0.2
9.7,head,1116,15.0,0.1
9.8,head,1016,42.9,0.1
9.8,awk,3148,28.6,0.2
9.8,top,3868,19.0,0.2
9.9,awk,3076,85.7,0.2
9.9,top,3812,28.6,0.2
9.9,head,1036,14.3,0.1
10.0,awk,3132,90.0,0.2
10.0,top,3628,20.0,0.2
10.0,head,1116,15.0,0.1
10.1,awk,3116,70.8,0.2
10.1,top,3632,16.7,0.2
10.1,ksoftirqd/1,0,8.3,0.0
10.2,top,3800,19.0,0.2
10.2,ksoftirqd/1,0,4.8,0.0
10.2,systemd,12348,0.0,0.6
10.3,awk,2940,81.8,0.1
10.3,top,3788,13.6,0.2
