Time(s),COMMAND,RES,%CPU,%MEM
8.7,top,3620,8.3,0.2
8.8,ksoftirqd/0,0,95.7,0.0
8.8,Suricata-Main,45788,52.2,2.3
8.8,top,3600,8.7,0.2
8.9,ksoftirqd/0,0,87.0,0.0
8.9,Suricata-Main,45788,43.5,2.3
8.9,top,3792,8.7,0.2
9.0,ksoftirqd/0,0,87.5,0.0
9.0,Suricata-Main,45788,45.8,2.3
9.0,top,3760,8.3,0.2
9.1,ksoftirqd/0,0,84.0,0.0
9.1,Suricata-Main,45788,48.0,2.3
9.1,top,3792,8.0,0.2
9.2,ksoftirqd/0,0,91.3,0.0
9.2,Suricata-Main,45788,47.8,2.3
9.2,top,3696,13.0,0.2
9.3,ksoftirqd/0,0,83.3,0.0
9.3,Suricata-Main,45788,54.2,2.3
9.3,top,3776,12.5,0.2
9.4,ksoftirqd/0,0,84.6,0.0
9.4,Suricata-Main,45788,53.8,2.3
9.4,top,3740,15.4,0.2
9.5,ksoftirqd/0,0,80.8,0.0
9.5,Suricata-Main,45788,53.8,2.3
9.5,top,3752,15.4,0.2
9.6,ksoftirqd/0,0,87.5,0.0
9.6,Suricata-Main,45788,58.3,2.3
9.6,top,3872,16.7,0.2
9.7,ksoftirqd/0,0,87.5,0.0
9.7,Suricata-Main,45788,54.2,2.3
9.7,top,3760,12.5,0.2
9.8,ksoftirqd/0,0,80.8,0.0
9.8,Suricata-Main,45788,46.2,2.3
9.8,top,3764,11.5,0.2
9.9,ksoftirqd/0,0,89.5,0.0
9.9,Suricata-Main,45788,68.4,2.3
9.9,top,3808,21.1,0.2
10.0,ksoftirqd/0,0,81.5,0.0
10.0,snapd,28856,33.3,1.4
10.0,Suricata-Main,45788,33.3,2.3
10.1,ksoftirqd/0,0,89.5,0.0
10.1,Suricata-Main,45788,63.2,2.3
10.1,top,3628,21.1,0.2
10.2,ksoftirqd/0,0,83.3,0.0
10.2,Suricata-Main,45788,58.3,2.3
10.2,top,3760,16.7,0.2
10.3,ksoftirqd/0,0,87.5,0.0
10.3,Suricata-Main,45788,50.0,2.3
10.3,top,3628,8.3,0.2
10.4,ksoftirqd/0,0,80.8,0.0
10.4,Suricata-Main,45788,57.7,2.3
10.4,top,3796,7.7,0.2
10.5,ksoftirqd/0,0,80.0,0.0
10.5,Suricata-Main,45788,52.0,2.3
10.5,top,3756,12.0,0.2
10.6,ksoftirqd/0,0,80.8,0.0
10.6,Suricata-Main,45788,42.3,2.3
10.6,top,3752,15.4,0.2
10.7,ksoftirqd/0,0,95.2,0.0
10.7,Suricata-Main,45788,61.9,2.3
10.7,top,3768,14.3,0.2
10.8,ksoftirqd/0,0,80.8,0.0
