Time(s),COMMAND,RES,%CPU,%MEM
5.7,top,3808,14.3,0.2
5.7,systemd,12348,0.0,0.6
5.7,kthreadd,0,0.0,0.0
5.8,top,3648,19.0,0.2
5.8,systemd,12348,0.0,0.6
5.8,kthreadd,0,0.0,0.0
5.9,top,3748,15.8,0.2
5.9,awk,3156,15.8,0.2
5.9,systemd,12348,0.0,0.6
6.0,top,3604,22.7,0.2
6.0,ksoftirqd/0,0,4.5,0.0
6.0,rcu_sched,0,4.5,0.0
6.1,top,3604,22.7,0.2
6.1,systemd,12348,0.0,0.6
6.1,kthreadd,0,0.0,0.0
6.2,awk,3124,21.1,0.2
6.2,top,3740,10.5,0.2
6.2,kworker/u4:1-events_power_efficient,0,5.3,0.0
6.3,top,3756,23.8,0.2
6.3,systemd,12348,0.0,0.6
6.3,kthreadd,0,0.0,0.0
6.4,top,3632,22.7,0.2
6.4,ksoftirqd/0,0,4.5,0.0
6.4,systemd,12348,0.0,0.6
6.5,top,3740,22.7,0.2
6.5,kworker/u4:1-events_power_efficient,0,4.5,0.0
6.5,systemd,12348,0.0,0.6
6.6,top,3760,18.2,0.2
6.6,systemd,12348,0.0,0.6
6.6,kthreadd,0,0.0,0.0
6.7,top,3756,23.8,0.2
6.7,packagekitd,15476,4.8,0.8
6.7,systemd,12348,0.0,0.6
6.8,top,3700,15.0,0.2
6.8,awk,3112,10.0,0.2
6.8,head,1112,5.0,0.1
6.9,top,3740,26.1,0.2
6.9,systemd,12348,0.0,0.6
6.9,kthreadd,0,0.0,0.0
7.0,top,3804,24.0,0.2
7.0,ksoftirqd/1,0,4.0,0.0
7.0,systemd,12348,0.0,0.6
7.1,top,3780,30.4,0.2
7.1,systemd,12348,0.0,0.6
7.1,kthreadd,0,0.0,0.0
7.2,top,3744,20.8,0.2
7.2,systemd,12348,0.0,0.6
7.2,kthreadd,0,0.0,0.0
7.3,top,3700,27.3,0.2
7.3,systemd,12348,0.0,0.6
7.3,kthreadd,0,0.0,0.0
7.4,top,3756,27.3,0.2
7.4,rcu_sched,0,4.5,0.0
7.4,systemd,12348,0.0,0.6
7.5,top,3760,30.4,0.2
7.5,systemd,12348,0.0,0.6
7.5,kthreadd,0,0.0,0.0
7.6,top,3676,21.7,0.2
7.6,systemd,12348,0.0,0.6
7.6,kthreadd,0,0.0,0.0
7.7,top,3752,22.7,0.2
7.7,ksoftirqd/0,0,4.5,0.0
7.7,systemd,12348,0.0,0.6
7.8,top,3736,26.1,0.2
7.8,ksoftirqd/0,0,4.3,0.0
7.8,kworker/0:0-events,0,4.3,0.0
7.9,top,3788,23.8,0.2
7.9,systemd,12348,0.0,0.6
7.9,kthreadd,0,0.0,0.0
8.0,top,3724,22.7,0.2
8.0,systemd,12348,0.0,0.6
8.0,kthreadd,0,0.0,0.0
8.1,top,3804,22.7,0.2
8.1,systemd,12348,0.0,0.6
8.1,kthreadd,0,0.0,0.0
8.2,top,3680,26.1,0.2
8.2,systemd,12348,0.0,0.6
8.2,kthreadd,0,0.0,0.0
8.3,top,3700,22.7,0.2
8.3,systemd,12348,0.0,0.6
8.3,kthreadd,0,0.0,0.0
8.4,top,3772,21.7,0.2
8.4,ksoftirqd/0,0,4.3,0.0
8.4,systemd,12348,0.0,0.6
8.5,top,3620,18.2,0.2
8.5,ksoftirqd/0,0,4.5,0.0
8.5,multipathd,27240,4.5,1.4
8.6,awk,3060,21.1,0.2
8.6,top,3740,15.8,0.2
8.6,systemd,12348,0.0,0.6
8.7,top,3632,15.0,0.2
8.7,awk,3040,10.0,0.2
8.7,head,1040,5.0,0.1
8.8,top,3768,17.4,0.2
8.8,systemd,12348,0.0,0.6
8.8,kthreadd,0,0.0,0.0
8.9,top,3768,24.0,0.2
8.9,ksoftirqd/0,0,4.0,0.0
8.9,ksoftirqd/1,0,4.0,0.0
9.0,top,3756,18.2,0.2
9.0,systemd,12348,0.0,0.6
9.0,kthreadd,0,0.0,0.0
9.1,top,3680,23.8,0.2
9.1,systemd,12348,0.0,0.6
9.1,kthreadd,0,0.0,0.0
9.2,top,3784,28.6,0.2
9.2,systemd,12348,0.0,0.6
9.2,kthreadd,0,0.0,0.0
9.3,top,3784,22.7,0.2
9.3,systemd,12348,0.0,0.6
9.3,kthreadd,0,0.0,0.0
9.4,awk,3168,21.1,0.2
9.4,top,3804,10.5,0.2
9.4,ksoftirqd/0,0,5.3,0.0
9.5,top,3760,21.7,0.2
9.5,ksoftirqd/0,0,4.3,0.0
9.5,rcu_sched,0,4.3,0.0
9.6,top,3744,22.7,0.2
9.6,systemd,12348,0.0,0.6
9.6,kthreadd,0,0.0,0.0
9.7,top,3780,20.0,0.2
9.7,systemd,12348,0.0,0.6
9.7,kthreadd,0,0.0,0.0
9.8,top,3784,20.8,0.2
9.8,ksoftirqd/0,0,4.2,0.0
9.8,systemd,12348,0.0,0.6
9.9,top,3628,26.1,0.2
9.9,ksoftirqd/0,0,4.3,0.0
9.9,systemd,12348,0.0,0.6
10.0,top,3692,26.1,0.2
10.0,ksoftirqd/0,0,4.3,0.0
10.0,systemd,12348,0.0,0.6
10.1,awk,2940,26.3,0.1
10.1,top,3700,21.1,0.2
10.1,head,1096,5.3,0.1
10.2,top,3688,20.8,0.2
10.2,ksoftirqd/0,0,4.2,0.0
10.2,systemd,12348,0.0,0.6
10.3,top,3796,30.4,0.2
10.3,systemd,12348,0.0,0.6
10.3,kthreadd,0,0.0,0.0
